title	link	date	title_corrected	summary
Nueva tragedia cobra vida de 34 refugiados – El Financiero - El Financiero	https://www.elfinanciero.com.mx/mundo/mueren-28-refugiados-en-nuevo-naufragio-en-isla-de-grecia/	2015-09-13	Nueva tragedia cobra vida de 34 refugiados – 	"ATENAS.- Al menos 34 refugiados, incluidos 15 niños, murieron cuando la balsa en la que intentaban llegar a Europa naufragó frente a la isla griega de Farmakonisi, en el Mar Egeo. Vemos a gente desesperada, llorando a sus muertos"", dijo el alcalde de Leros, Mijalis Kollias, quien señaló que entre los rescatados hay muchos niños y bebés y expresó el temor de que el número de víctimas sea mucho mayor. Las fuerzas de rescate lograron recuperar ilesas a 24 personas, pero, según destacó el domingo la guardia costera, no pudo dar con los cuatro menores desaparecidos. "
Policía dispara gases y cañones de agua contra refugiados en Hungría - El Universal	https://www.eluniversal.com.mx/galeria/mundo/2015/09/16/policia-dispara-gases-y-canones-de-agua-contra-refugiados-en-hungria	2015-09-16	Policía dispara gases y cañones de agua contra refugiados en Hungría	Policía dispara gases y cañones de agua contra refugiados en Hungría 
Más de un millón de refugiados llegarán a Alemania | El Universal - El Universal	https://www.eluniversal.com.mx/articulo/mundo/2015/10/5/mas-de-un-millon-de-refugiados-llegaran-alemania	2015-10-05	Más de un millón de refugiados llegarán a Alemania	"El documento -que cita, entre otros, el diario ""Bild""- considera que entre octubre y diciembre 920 mil peticionarios de asilo ingresarán a Alemania con lo que se alcanzaría la cifra de 1,5 millones para todo el año sumando las entradas de los meses anteriores. Por las estructuras familiares que existen en los países de origen, cada asilado puede terminar trayendo a Alemania entre 4 y ocho personas más. Ese hecho podría hacer subir exponencialmente la cifra de refugiados en Alemania. "
Imagine Dragons y SAP se unen en pro de refugiados - El Financiero	https://www.elfinanciero.com.mx/after-office/imagine-dragons-y-sap-en-pro-de-refugiados/	2015-10-12	Imagine Dragons y SAP se unen en pro de refugiados	"Apple, KIDinaKORNER/Interscope e Imagine Dragons donarán lo recaudado a la Oficina del Alto Comisionado de las Naciones Unidas para Refugiados (ACNUR). De acuerdo con el cronograma, Imagine Dragons interpretará I Was Me por primera vez en público esta noche, en vivo desde el SAP Arena en Mannheim, Alemania. ""I Was Me es una canción cuya letra versa sobre rehacer la vida y eso es precisamente lo que millones de personas se han visto forzadas a experimentar. "
Rescatan a 949 migrantes en costas italianas - Excélsior	https://www.excelsior.com.mx/global/2015/11/06/1055669?utm_source=1055669&utm_medium=contentrelated&utm_campaign=main	2015-11-06	Rescatan a 949 migrantes en costas italianas	La crisis de refugiados continua en Europa, en costas italianas fueron rescatados 949 inmigrantes de Libia, en un operativo por parte de las autoridades. Fueron socorridas en ocho operativos de rescate por medio de lanchas motorizadas y neumáticas; desplegándose en el mar Mediterráneo, con ayuda del Centro Nacional de Socorro de la Guardia Costera de Roma, Marina Militar, la Organización Médicos Sin Fronteras (MSF), que pertenece al Ministerio Italiano de Transportes. Angelino Alfano, Ministro del Interior italiano, notificó de la llegada de 141,000 inmigrantes de lo que va del año, una disminución del 10% a comparación del 2014. agh 
Ministro del Interior alemán aboga por fijar tope de refugiados - Excélsior	https://www.excelsior.com.mx/global/2015/11/26/1059707?utm_source=1059707&utm_medium=contentrelated&utm_campaign=main	2015-11-26	Ministro del Interior alemán aboga por fijar tope de refugiados	"Europa debería establecer un límite al número de refugiados que recibe y buscar a aquellos que más claramente tengan derecho a ser protegidos, dijo el ministro del Interior alemán, Thomas de Maizière, en una entrevista con el diario austriaco Der Standard publicada el jueves. Cuando se alcance la cuota, no hay más entradas en el año"", explicó tras ser consultado sobre cómo funcionaría su propuesta. El primer ministro francés, Manuel Valls, dijo esta semana que Europa ya no podría albergar a más refugiados. "
Ataques a refugiados en Alemania aumentaron en 2015 | El Universal - El Universal	https://www.eluniversal.com.mx/articulo/mundo/2016/01/14/ataques-refugiados-en-alemania-aumentaron-en-2015	2016-01-14	Ataques a refugiados en Alemania aumentaron en 2015	Según la información difundida por la primera cadena de la televisión pública alemana, las autoridades están especialmente preocupadas por el aumento de los incendios provocados en estos albergues, 76 en 2015 frente a los seis registrados en 2014. Los investigadores vinculan la gran mayoría de estos delitos (825) a la ultraderecha. Tras las múltiples agresiones sexuales y robos registrados en la Nochevieja en la ciudad de Colonia, con solicitantes de asilo e inmigrantes ilegales entre los sospechosos identificados, el Gobierno ha anunciado que endurecerá las leyes para los extranjeros que delincan. 
Miles condenan en Alemania la violencia contra refugiados - Excélsior	https://www.excelsior.com.mx/global/2016/01/16/1069224	2016-01-16	Miles condenan en Alemania la violencia contra refugiados	"Miles de personas se reunieron el sábado en la ciudad alemana Stuttgart para protestar por el racismo y la violencia que sufren las personas que buscan asilo luego del enorme flujo de migrantes al país. Las manifestaciones en la ciudad del suroeste del país fueron organizadas por iglesias, sindicatos y otros grupos para protestar contra los ataques a los refugiados. Ya sean cobardes incendios intencionales a hogares para personas en busca de asilo, extranjeros perseguidos o violencia sexista, les sacamos la tarjeta roja"", dijo a la prensa el obispo protestante Frank Otfried July. "
Ai Weiwei creará arte con chalecos salvavidas de refugiados | El Universal - El Universal	https://www.eluniversal.com.mx/articulo/cultura/artes-visuales/2016/02/2/ai-weiwei-creara-arte-con-chalecos-salvavidas-de	2016-02-02	Ai Weiwei creará arte con chalecos salvavidas de refugiados	Ai Weiwei documenta situación de refugiados en Grecia El artista disidente chino Ai Weiwei creará una obra de arte con 14 mil chalecos salvavidas que los refugiados han ido abandonando en la isla griega de Lesbos, anunciaron hoy las autoridades locales. Ai Weiwei ya anunció a inicios de este mes que iba a instalar en Lesbos, la isla más afectada por la llegada diaria de embarcaciones con refugiados, un taller para llamar la atención sobre esta difícil situación, en el que estudiantes de China y Alemania elaborarán proyectos relacionados con la crisis humanitaria. Solo en enero murieron 276 personas, entre ellas 60 niños menores de 18 años, en varios naufragios. 
México dará 3 mdd para los refugiados sirios - El Economista	https://www.eleconomista.com.mx/politica/Mexico-dara-3-mdd-para-los-refugiados-sirios-20160204-0014.html	2016-02-04	México dará 3 mdd para los refugiados sirios	La contribución se destinará a atender de manera urgente las necesidades críticas de alimentación y nutrición que aquejan a la población siria afectada. NOTICIA: ¿Por qué algunos países aman o rechazan a los refugiados? La Conferencia en Apoyo a Siria y la Región, o Conferencia de Londres, fue convocada por los Gobiernos de Reino Unido, Kuwait, Noruega, Alemania, la Organización de las Naciones Unidas (ONU) y el Banco Mundial. 
Ai Weiwei despliega chalecos salvavidas por refugiados | El Universal - El Universal	https://www.eluniversal.com.mx/articulo/cultura/artes-visuales/2016/02/13/ai-weiwei-despliega-chalecos-salvavidas-por-refugiados	2016-02-13	Ai Weiwei despliega chalecos salvavidas por refugiados	Según avanzó la organización, la actriz Charlize Theron será la encargada de entregar el galardón principal a la película elegida por el jurado, que en esta edición ha tenido a Ai como presidente de honor. El artista se encuentra enfrascado en un nuevo proyecto centrado en los refugiados en la isla griega de Lesbos y estará presente en la gala del lunes a través de su instalación, en la que ha incluido un bote salvavidas junto a los chalecos. Las autoridades chinas devolvieron el pasado julio su pasaporte al artista, autorizándolo a salir del país por primera vez en cuatro años. 
