title	link	date	title_corrected	summary
Dinamarca impone multas a quienes ayuden a refugiados sirios - teleSUR TV	https://www.telesurtv.net/news/Dinamarca-impone-multas-a-quienes-ayuden-a-refugiados-sirios-20160317-0005.html	2016-03-17	Dinamarca impone multas a quienes ayuden a refugiados sirios	¿Consideras que se haga justicia en el caso cuando falta saber quiénes son los autores intelectuales del crimen?. Entre los afectados se encuentran estudiantes o jubilados daneses que actuaban por razones humanitarias. >> Marina alemana detiene a 615 refugiados en costas de Libia Ingresa o Regístrate para poder comentar, usar el foro y más 
Unión Europea y Turquía: el polémico acuerdo contra los refugiados - teleSUR TV	https://www.telesurtv.net/telesuragenda/Un-No-contra-los-Refugiados--20160318-0051.html	2016-03-18	Unión Europea y Turquía: el polémico acuerdo contra los refugiados	El colaborador de teleSUR en Europa, Hibai Arbide, informó que el acuerdo entre la UE y Turquía desconoce a todos los refugiados que huyen de la guerra en Siria y los califica de migrantes irregulares, por lo que serán devueltos a Turquía, violando los acuerdos europeos e internacionales sobre derechos humanos. El derecho de asilo: Quedó severamente restringido tras la aprobación del Acuerdo. En este convenio se fija el derecho a la reunificación familiar y a la asistencia jurídica en cualquier infracción legal, pero sobre todo, se establecen los derechos de los niños refugiados, a quienes “se proporcionará protección especial (…) y es obligación del Estado cooperar con los organismos competentes para garantizar dicha protección y asistencia” (artículo 22). 
Guyana ve poco probable una oleada de refugiados venezolanos a corto plazo - elestimulo.com	https://elestimulo.com/guyana-ve-poco-probable-una-oleada-de-refugiados-venezolanos-a-corto-plazo/	2016-05-20	Guyana ve poco probable una oleada de refugiados venezolanos a corto plazo	«Estoy muy preocupado por lo que está ocurriendo, en participar por la posibilidad de que intervengan las Fuerzas Armadas de Venezuela, y espero que la situación se afronte ordenadamente por la seguridad subregional, ya que también tendrá un impacto en el Caribe», apuntó el presidente de Guyana, David Granger. El ministro de Asuntos Exteriores, Carl Greenidge, añadió hoy en cualquier caso que «no hay motivo de alarma indebida», ya que «las autoridades no prevén movimientos transfronterizos masivos en un futuro inmediato», aunque «según se evalúe que evolucionan las cosas, se tomarán las medidas adecuadas». Según recordó hoy el Gobierno de Guyana, durante los últimos tres años la economía venezolana ha estado en recesión, algo que «según la oposición es el resultado de las malas políticas implementadas por la administración liderada por Nicolás Maduro». 
Grecia desaloja el criticado campo de refugiados de Idomeni - elestimulo.com	https://elestimulo.com/grecia-desaloja-el-criticado-campo-de-refugiados-de-idomeni/	2016-05-26	Grecia desaloja el criticado campo de refugiados de Idomeni	Sin embargo, la mayor parte de las 8.400 personas que se encontraban en Idomeni rechazaron trasladarse a los nuevos campos oficiales. El jueves se le sumaba el grupo International Rescue Committee, criticando que los servicios esenciales eran a todas luces «insuficientes». «Hemos elegido estas instalaciones porque los propios migrantes querían quedarse cerca de la ciudad», alegó este responsable. 
Esclavitud infantil: refugiados sirios | Noticias - teleSUR TV	https://www.telesurtv.net/news/Esclavitud-infantil-refugiados-sirios-20160608-0011.html	2016-06-11	Esclavitud infantil: refugiados siriosNoticias	Ingresa o Regístrate para poder comentar, usar el foro y más 
Director venezolano crea orquesta con jóvenes refugiados en Suecia - elestimulo.com	https://elestimulo.com/director-venezolano-crea-orquesta-con-jovenes-refugiados-en-suecia/	2016-06-14	Director venezolano crea orquesta con jóvenes refugiados en Suecia	“La música es también la vibración que produce el latido del corazón en tu cuerpo. No todos aceptaron la propuesta de utilizar la música para incluir a niños y jóvenes en la sociedad. “Mi mentor, el maestro José Antonio Abreu, siempre decía: “no importa que toques una sola nota, pero tócala muy bien, con buena actitud, con energía y con pasión”. 
Millones de refugiados se enfrentan a una Europa xenófoba - teleSUR TV	https://www.telesurtv.net/news/Millones-de-refugiados-se-enfrentan-a-una-Europa-xenofoba-20160615-0014.html	2016-06-15	Millones de refugiados se enfrentan a una Europa xenófoba	Países como Alemania, Austria, Eslovaquia y Holanda han respondido con esta contundente medida a los refugiados provenientes de Medio Oriente. Por otra parte, la ministra alemana de defensa, Ursula von der Leyen, ha señalado que la comunidad europea está sumida en una “crisis humanitaria y moral”. La portavoz de ACNUR, Melissa Fleming, ha advertido sobre los riesgos del lenguaje que demoniza a los refugiados, pues contribuye con la xenofobia y el miedo. 
Miles protestan en Alemania y España en favor de los refugiados - teleSUR TV	https://www.telesurtv.net/news/Miles-protestan-en-Alemania-y-Espana-en-favor-de-los-refugiados-20160619-0017.html	2016-06-19	Miles protestan en Alemania y España en favor de los refugiados	¿Consideras que se haga justicia en el caso cuando falta saber quiénes son los autores intelectuales del crimen?. Con cadenas humanas, organizaciones sociales, religiosas y defensores de los derechos humanos pidieron el respeto a la diversidad y expresaron su respaldo a la Willkommenskultur o cultura de bienvenida hacia los refugiados. En tan solo 12 meses, 8,3 millones de personas se sumaron a la dramática situación. 
Niños constituyeron la mitad de los refugiados en 2015 - teleSUR TV	https://www.telesurtv.net/telesuragenda/Los-ninos-refugiados--20160707-0073.html	2016-07-07	Niños constituyeron la mitad de los refugiados en 2015	"Respecto a los menores no acompañados o separados (MNAS), Acnur precisa que se presentaron 98 mil 400 nuevas solicitudes de asilo individuales en al menos 78 países. El subdirector del colegio, Ángel Benítez-Donoso, relató que cuando los alumnos asisten a su primer día de clases están asustados, incluso, pueden permanecer días o meses en el patio paralizados y otros ni siquiera hablan. Para Al Khatib si un niño que ha vivido la guerra también ha sido víctima de violencia doméstica cuando observa ""cómo el padre pega a la madre"", esto dificulta su recuperación. "
Centroamérica registra incremento de 42% en refugiados - teleSUR TV	https://www.telesurtv.net/telesuragenda/-Centroamerica-registra-incremento-de-42-en-refugiados-20160708-0018.html	2016-07-07	Centroamérica registra incremento de 42% en refugiados	Estos países, que forman el Triángulo Norte de Centroamérica (TNC), presentan violencia generalizada debido al funcionamiento de grupos delictivos transnacionales, organizados y fuertemente armados. El encuentro fue la primera reunión de este tipo centrada en la situación actual del desplazamiento forzado en esa región del continente, y sirvió de preámbulo para la Cumbre sobre la 'Respuesta a los Grandes Movimientos de Refugiados y Migrantes', a desarrollarse en septiembre. Trayecto forzado Reportes indican que la respuesta institucional ante la magnitud y la complejidad de esta nueva dinámica de desplazamiento, es poco efectiva y la protección es limitada. 
