title	link	date	title_corrected	summary
En Paraguay, la mayor cantidad de extranjeros son brasileños - ÚltimaHora.com	https://www.ultimahora.com/en-paraguay-la-mayor-cantidad-extranjeros-son-brasilenos-n2784510.html	2018-12-10	En Paraguay, la mayor cantidad de extranjeros son brasileños	Otra importante cantidad de foráneos se encuentra en el país sin documentación al día, informó Migraciones. En total son 201.352 ciudadanos brasileños registrados en Paraguay, con documentación al día y residencia temporaria o permanente, confirmó Francisco Acosta, de la Dirección del Gabinete de Migraciones, a Monumental 1080 AM. Lea más: ¿Qué es el Pacto Mundial Migratorio y en qué afecta a Paraguay? 
Colombia adopta pacto migratorio de ONU porque ve necesaria respuesta global - ÚltimaHora.com	https://www.ultimahora.com/colombia-adopta-pacto-migratorio-onu-porque-ve-necesaria-respuesta-global-n2784678.html	2018-12-11	Colombia adopta pacto migratorio de ONU porque ve necesaria respuesta global	"Mundo Colombia adopta pacto migratorio de ONU porque ve necesaria respuesta global Colombia adoptó el Pacto Mundial para una Migración Segura, Ordenada y Regular de Naciones Unidas (ONU) porque considera que ese fenómeno no puede ser respondido por un país sólo, según afirmó este martes el canciller Carlos Holmes Trujillo. Lea más: ""¿Qué es el Pacto Mundial Migratorio y en qué afecta a Paraguay? Países, sobre todo receptores de emigrantes, como Australia, Chile, Italia, Israel y un numeroso grupo de los centroeuropeos se han retirado del pacto en las pasadas semanas y hasta ayer, mientras que Estados Unidos se opuso a él desde el principio. "
BNF no se verá afectado por migración de fondos | Archivo - 5dias.com.py	https://www.5dias.com.py/archivo/bnf-no-se-vera-afectado-por-migracion-de-fondos	2018-12-13	BNF no se verá afectado por migración de fondosArchivo	pvasken&commat;5dias.com.py “La migración de fondos públicos a bancos privados no va a afectar al Banco Nacional de Fomento (BNF), no se van a ir todos los fondos del banco, este ya construyó capacidades para retener lo que le es necesario y lo que no le sea necesario irá a otra entidad de acuerdo al dueño de los fondos”, dijo ayer Benigno López ministro de Hacienda al canal 5días. 
Organizaciones provida y profamilia convocan a debate sobre pacto migratorio - ÚltimaHora.com	https://www.ultimahora.com/organizaciones-provida-y-profamilia-convocan-debate-pacto-migratorio-n2785850.html	2018-12-16	Organizaciones provida y profamilia convocan a debate sobre pacto migratorio	Nacionales Organizaciones provida y profamilia convocan a debate sobre pacto migratorio Unas 15 organizaciones provida y profamilia convocaron al ministro de Relaciones Exteriores, Luis Castiglioni, para un debate público sobre el Pacto Global Migratorio. Ante esta situación, realizaron un llamado al ministro de Relaciones Exteriores, Luis Castiglioni, para un debate público sobre el tema. “El Estado debe priorizar primero a los paraguayos, es decir, proveerles de recursos, para luego pensar en el migrante. 
El número de migrantes muertos en el Mediterráneo bajó en 2018 - La Nación.com.py	https://www.lanacion.com.py/mundo/2019/01/03/el-numero-de-migrantes-muertos-en-el-mediterraneo-bajo-en-2018/	2019-01-03	El número de migrantes muertos en el Mediterráneo bajó en 2018	Son varios los artistas que están haciendo cosas en Twitch u otras plataformas de streamings y ganándose al público ahí. “Las primeras veces salió medio improvisado (lo viral), pero ahora como que apuntamos directamente a TikTok, porque tal vez la gente está esperando nuestro contenido ahí. Así que subimos el video y, por suerte, se hizo re viral”, explica García. 
“Intensos” contactos diplomáticos en la UE sobre migrantes bloqueados frente a Malta - La Nación.com.py	https://www.lanacion.com.py/mundo/2019/01/08/intensos-contactos-diplomaticos-en-la-ue-sobre-migrantes-bloqueados-frente-a-malta/	2019-01-08	“Intensos” contactos diplomáticos en la UE sobre migrantes bloqueados frente a Malta	Son varios los artistas que están haciendo cosas en Twitch u otras plataformas de streamings y ganándose al público ahí. “Las primeras veces salió medio improvisado (lo viral), pero ahora como que apuntamos directamente a TikTok, porque tal vez la gente está esperando nuestro contenido ahí. Así que subimos el video y, por suerte, se hizo re viral”, explica García. 
Arrom y Martí obtuvieron estatus de refugiados en violación a Convención - La Nación.com.py	https://www.lanacion.com.py/politica_edicion_impresa/2019/01/20/arrom-y-marti-obtuvieron-estatus-de-refugiados-en-violacion-a-convencion/	2019-01-20	Arrom y Martí obtuvieron estatus de refugiados en violación a Convención	Sin embargo, representantes del entonces Partido Patria Libre, al momento de comunicar que sus principales líderes fueron beneficiados en el vecino país con dicha medida, mencionaron que la decisión fue tomada basándose en la mencionada Convención. El ministro de Relaciones Exteriores, Luis Alberto Castiglioni, mencionó que en el transcurso de esta semana se pondría nuevamente en contacto con su par brasileño Ernesto Araújo para obtener alguna respuesta con respecto a dicha petición oficial, pero hasta hoy todavía no hay novedades. El gobierno brasileño prefiere no dar declaraciones referentes al tema. 
Venezolanos, primera colonia de extranjeros en Chile - ÚltimaHora.com	https://www.ultimahora.com/venezolanos-primera-colonia-extranjeros-chile-n2798010.html	2019-02-15	Venezolanos, primera colonia de extranjeros en Chile	Los venezolanos se han erigido en la mayor colonia de inmigrantes en Chile, con 288.233 personas, lo que equivale al 23% del total, según un informe oficial. Los venezolanos desplazaron al segundo lugar a los peruanos, que por décadas conformaron la mayor colonia de extranjeros en el país, con 223.923 personas, el 18% del total. En tercer lugar se encuentran los haitianos (179.338), que también llegaron a Chile escapando de la crítica situación económica en su país. 
Unos 67.000 paraguayos migrantes retornaron en la última década - Nacionales - ABC Color	https://www.abc.com.py/nacionales/el-1--de-paraguayos-migrantes-retorno-en-los-ultimos-10-anos-1789002.html	2019-02-21	Unos 67.000 paraguayos migrantes retornaron en la última décadaNacionales	Los investigadores estiman que aproximadamente en los últimos 10 años, más de 67.000 paraguayos migrantes retornaron a nuestro país para reinsertarse laboral y socialmente. Esta cifra equivale al 10 % de los migrantes paraguayos residentes desde el 2010 en los cuatro principales destinos elegidos por nuestros compatriotas para buscar trabajo: Argentina, España, Brasil y Estados Unidos. Los estudios mostraron, entre otras cosas, que la población migrante retornada se asienta mayoritariamente en las áreas urbanas. 
Arrom y Martí, a un paso de perder el estatus de refugiados en Brasil - ÚltimaHora.com	https://www.ultimahora.com/arrom-y-marti-un-paso-perder-el-estatus-refugiados-brasil-n2806543.html	2019-03-12	Arrom y Martí, a un paso de perder el estatus de refugiados en Brasil	Tal parece que la visita oficial del presidente Mario Abdo Benítez a su par brasileño, Jair Bolsonaro, trajo consigo novedades respecto al pedido para revocar el estatus de refugiados políticos a Juan Arrom, Anuncio Martí y Víctor Colmán. Lea más: Arrom y Martí piden indemnización USD 123 millones a Paraguay Según explicó, el pedido está siendo evaluado por la Comisión Nacional de Refugiados y luego deberá ser remitido al ministro de Justicia de Brasil, Sergio Moro, quien tendrá la última palabra. Sobre el crimen trasnacional, comentó que Jair Bolsonaro destacó la labor de Abdo Benítez y las rápidas acciones que se tomaron para combatir la presencia de los grupos Primer Comando Capital (PCC) y Comando Vermelho en el país. 
Sí a los migrantes - Opinión - ABC Color	https://www.abc.com.py/opinion/si-a-los-migrantes-1767965.html	2019-04-22	Sí a los migrantesOpinión	Poco antes o después de la Segunda Guerra Mundial, arribaron aquí expediciones de alemanes, franceses, polacos, ucranianos, japoneses, italianos, turcos, libaneses, etc., que trabajaron duro para impulsar el comercio, la industria, la producción agrícola y la ganadería. José Asunción Flores compuso y grabó sus temas musicales más conocidos en Moscú. Lo importante es el balance final: ¿Los migrantes contribuyen económica y culturalmente a los países que los reciben? 
Paraguay tiene más de 200 refugiados - Nacionales - ABC Color	https://www.abc.com.py/nacionales/paraguay-tiene-mas-de-200-refugiados-1694299.html	2019-04-24	Paraguay tiene más de 200 refugiadosNacionales	Hasta la fecha tenemos pocos venezolanos y colombianos, detalló el director general, Juan Ignacio Livieres. Eso se debe a que, según explicó, en los mayores países de la región tienen muchas facilidades para su radicación, entonces los ciudadanos de dicho país no solicitan refugio sino directamente se radican en las naciones que los reciben. Lea más: Agobiados por la crisis humanitaria, venezolanos optan por Paraguay 
Francisco dona USD 500.000 para ayudar a los migrantes - ÚltimaHora.com	https://www.ultimahora.com/francisco-dona-usd-500000-ayudar-los-migrantes-n2815924.html	2019-04-27	Francisco dona USD 500.000 para ayudar a los migrantes	"Mundo Francisco dona USD 500.000 para ayudar a los migrantes El papa Francisco destinó medio millón de dólares para que la Iglesia de México pueda seguir asistiendo a los inmigrantes que se encuentran bloqueados en ese país en su ruta hacia los Estados Unidos, informó la Santa Sede. Te puede interesar: El zapatero peruano de los papas Benedicto y Juan Pablo II escribe su vida ""Todas estas personas se han quedado bloqueadas al no poder entrar en Estados Unidos, sin casa ni medios. Sin embargo la Santa Sede subraya que ""la cobertura mediática sobre esta emergencia ha ido disminuyendo y como consecuencia se ha reducido también la ayuda a los inmigrantes por parte del Gobierno y de los privados"". "
Argentina es menos atractiva para migración económica, dice experto - ÚltimaHora.com	https://www.ultimahora.com/argentina-es-menos-atractiva-migracion-economica-dice-experto-n2816008.html	2019-04-28	Argentina es menos atractiva para migración económica, dice experto	“Nadie sabe cómo esta crisis de tres, cuatro, seis o siete años afecta a estas poblaciones. Mencionó a la nación rioplatense como el destino predominante de la migración regional en el siglo pasado, mientras que en los últimos años vieron cómo Chile se fue posicionando en la atracción de migrantes, debido a la estabilidad en la economía y la esfera política, al igual que Brasil. En cuanto a otros procesos migratorios protagonizados por la comunidad paraguaya, el oficial de la OIM explicó que, junto con los venezolanos, fueron los únicos latinoamericanos que incrementaron la ida a Estados Unidos y España desde el inicio del nuevo milenio hasta el 2015. 
Sesenta migrantes muertos en naufragio en el Mediterráneo - La Nación.com.py	https://www.lanacion.com.py/mundo/2019/05/11/sesenta-migrantes-muertos-en-naufragio-en-el-mediterraneo/	2019-05-11	Sesenta migrantes muertos en naufragio en el Mediterráneo	"""Luego fueron transferidos a una lancha neumática más pequeña, sobrecargada, que naufragó 10 minutos después, hacia medianoche"" del jueves, agregó. El ministro italiano del Interior, Matteo Salvini, afirmó varias veces en abril que nadie sería autorizado a desembarcar en Italia. A principios de 2019, el ACNUR afirmó que “el Mediterráneo es desde hace varios años la vía marítima más cruenta del mundo para los refugiados y los migrantes (...)”. "
Cepal propone plan de inversión para frenar migración centroamericana - La Nación.com.py	https://www.lanacion.com.py/mundo/2019/05/20/cepal-propone-plan-de-inversion-para-frenar-migracion-centroamericana/	2019-05-20	Cepal propone plan de inversión para frenar migración centroamericana	Bárcena señaló que las principales causas de la emigración masiva desde Centroamérica son el pobre crecimiento económico, la desigualdad, el alto crecimiento demográfico, las sequías e inundaciones que afectan las siembras, así como la incesante violencia criminal y una fuerte diferencia salarial con Estados Unidos. Desde el año pasado, los emigrantes se organizan en multitudinarias caravanas para realizar el peligroso periplo en busca de su objetivo. Por su parte, el presidente mexicano, Andrés Manuel López Obrador, aboga por el desarrollo para frenar la ola de inmigración irregular hacia Estados Unidos. 
Suman seis los menores migrantes fallecidos bajo custodia de Estados Unidos - ÚltimaHora.com	https://www.ultimahora.com/suman-seis-los-menores-migrantes-fallecidos-custodia-estados-unidos-n2821110.html	2019-05-23	Suman seis los menores migrantes fallecidos bajo custodia de Estados Unidos	"Le puede interesar: Muere otro niño inmigrante bajo custodia de Estados Unidos ""Hay un esfuerzo masivo en la frontera para proteger a los niños, y sé que hemos salvado docenas de vidas en los últimos meses"", defendió McAleenan. ""No podemos trasladar tan rápido como nos gustaría a los varones adolescentes para que tengan una situación mejor para sus cuidados"", argumentó el funcionario. Con esas detenciones ascienden ya a 460.294 los arrestos de migrantes en el linde fronterizo desde el inicio del presente año fiscal 2019, que comenzó en octubre pasado. "
Brasil revoca estatus de refugiado a Arrom y Martí - ÚltimaHora.com	https://www.ultimahora.com/brasil-revoca-estatus-refugiado-arrom-y-marti-n2825689.html	2019-06-14	Brasil revoca estatus de refugiado a Arrom y Martí	"Luego de conocerse la sentencia, Paraguay confiaba en que ese fallo iba a favorecer en la decisión del Conare. Los primeros condenados por el caso fueron José Tomás Rosa, su esposa Nidia Espínola y De los Santos Saldívar. El ministro de Inteligencia, Esteban Aquino, sostuvo que esta decisión es ""una lección para quienes justificaron (a los prófugos), les ayudaron, estuvieron y probablemente sigan estando del lado incorrecto"". "
Arrom y Martí pierden estatus de refugiados en Brasil: la extradición será un hecho - Hoy - Noticas de Paraguay y el Mundo.	https://www.hoy.com.py/nacionales/arrom-y-marti-pierden-estatus-de-refugiados-en-brasil-la-extradicion-sera-un-hecho	2019-06-14	Arrom y Martí pierden estatus de refugiados en Brasil: la extradición será un hechoHoy	Arrom, Martí y Colmán son acusados en nuestro país por el secuestro de María Edith Bordón Debernardi, ocurrido en 2001. La agresión se verificó -dice- tras alertar a la propietaria del local sobre un faltante de dinero en caja. Concurrió al Hospital Regional de la ciudad, en donde le indicaron que había perdido el DIU (dispositivo para prevenir embarazo) y tras eso radicó la denuncia policial en la comisaría 50. 
HRW denuncia barbarie nunca antes vista contra niños migrantes en EEUU - ÚltimaHora.com	https://www.ultimahora.com/hrw-denuncia-barbarie-nunca-antes-vista-contra-ninos-migrantes-eeuu-n2828088.html	2019-06-27	HRW denuncia barbarie nunca antes vista contra niños migrantes en EEUU	Mundo HRW denuncia barbarie nunca antes vista contra niños migrantes en EEUU La situación de los niños que están en detención es un estado que fácilmente se puede caracterizar como cruel, inhumana, indigna y violatoria de los estándares internacionales. Los niños migrantes viven una barbarie nunca antes vista en EEUU por la política deliberada del presidente Donald Trump para disuadir la inmigración de centroamericanos, denunció José Miguel Vivanco, director para las Américas de Human Rights Watch (HRW). “Militares, con preparación militar, que les llaman Guardia Nacional, pero son las mismas personas con brazalete distinto. 
Más de 1.600 niños migrantes murieron o desaparecieron en últimos cinco años - ÚltimaHora.com	https://www.ultimahora.com/mas-1600-ninos-migrantes-murieron-o-desaparecieron-ultimos-cinco-anos-n2828317.html	2019-06-28	Más de 1.600 niños migrantes murieron o desaparecieron en últimos cinco años	Mundo Más de 1.600 niños migrantes murieron o desaparecieron en últimos cinco años Más de 1.600 niños murieron o desaparecieron entre 2014 y 2018 cuando intentaban llegar solos o junto a sus familias a un lugar que les ofreciera una vida mejor, según ha registrado en un informe la Organización Internacional para las Migraciones (OIM), que advierte de que la cifra real puede ser mucho mayor. Una vez más, las rutas migratorias del Mediterráneo central y occidental surgen como las que se cobran el mayor número de vidas. Otra arriesgada ruta para los migrantes es la que pasa por la frontera entre México y Estados Unidos, donde 1.907 personas fallecieron en los últimos cinco años, entre ellas 26 niños, aunque solo en la primera mitad de este año hay que sumar otros 13. 
Niegan a demócratas entrar a cárcel de menores inmigrantes en Miami - ÚltimaHora.com	https://www.ultimahora.com/niegan-democratas-entrar-carcel-menores-inmigrantes-miami-n2828516.html	2019-06-29	Niegan a demócratas entrar a cárcel de menores inmigrantes en Miami	Castro recordó la muerte el domingo del salvadoreño Óscar Martínez y su hija Valeria, cuyos cuerpos sin vida fueron hallados en el río Bravo. “Sí se puede”, dijo en español, usando el famoso lema de campaña del ex presidente Barack Obama que acuñó años antes la líder hispana Dolores Huerta. McAleenan atribuyó ese descenso al reciente acuerdo con el Gobierno mexicano, que forzará a quienes solicitan asilo en EEUU a esperar en el país vecino hasta que se resuelvan sus casos. 
ONU cuestiona cómo Gobierno de EEUU trata a migrantes - ÚltimaHora.com	https://www.ultimahora.com/onu-cuestiona-como-gobierno-eeuu-trata-migrantes-n2830531.html	2019-07-09	ONU cuestiona cómo Gobierno de EEUU trata a migrantes	“Como pediatra, pero también como madre y ex jefa de Estado, estoy profundamente impactada de que unos niños sean obligados a dormir en el suelo en instalaciones superpobladas, sin acceso a cuidados de salud o a alimentos adecuados y en malas condiciones sanitarias“, declaró Michelle Bachelet. Piensen en los daños causados cada día si se deja que esta situación alarmante perdure“, agregó. Cuando finalmente creen que llegaron en condiciones de seguridad, se ven separados de sus seres queridos y encerrados en condiciones indignas“, insistió Bachelet. 
Trump confirma operación para deportar migrantes prevista para este fin de semana - Mundo - ABC Color	https://www.abc.com.py/internacionales/2019/07/12/trump-confirma-operacion-para-deportar-migrantes-prevista-para-este-fin-de-semana/	2019-07-12	Trump confirma operación para deportar migrantes prevista para este fin de semanaMundo	La operación, que comenzaría el domingo, está dirigida a 2.000 personas en al menos 10 ciudades y podría incluir “deportaciones colaterales”, según un reporte publicado el jueves por el diario The New York Times. Los demócratas reaccionaron diciendo que estos planes amenazan potencialmente a personas que han vivido desde hace años en Estados Unidos y cuyas familias incluyen en muchos casos a hijos estadounidenses. Organizaciones de derechos humanos se agruparon para demandar al fiscal general, William Barr, y a las agencias involucradas en los procesos para impedir las deportaciones, afirmando que la operación de deportaciones viola el debido proceso. 
Arrom y Martí pierden definitivamente el estatus de refugiados en Brasil - ÚltimaHora.com	https://www.ultimahora.com/arrom-y-marti-pierden-definitivamente-el-estatus-refugiados-brasil-n2833484.html	2019-07-23	Arrom y Martí pierden definitivamente el estatus de refugiados en Brasil	“Una vez que ellos son detenidos, serán puesto a disposición del Supremo Tribunal Federal y ante ellos se tramita el proceso de extradición. Ellos tienen la opción de someterse a una extradición simplificada o voluntaria”, explicó Doldán en contacto con radio Monumental 1080 AM. Los ex dirigentes del partido Patria Libre y sus familiares reclamaban en conjunto una indemnización de USD 123 millones. 
Arrom, Martí y Colmán pierden estatus de refugiados - Hoy - Noticas de Paraguay y el Mundo.	https://www.hoy.com.py/nacionales/arrom-marti-y-colman-pierden-estatus-de-refugiados	2019-07-23	Arrom, Martí y Colmán pierden estatus de refugiadosHoy	Respecto al paradero de los prófugos, el fiscal sostuvo que recién ahora serán buscados y detenidos. Culpó a los medios de comunicación por estar en su contra y anunció que se encuentra en campaña para ser un dictador. Para mañana miércoles anuncian unas jornada fresca a fría, cielo cubierto, vientos del sur y precipitaciones. 
El Mosad, fiestas playeras y refugiados judíos etiopes en estreno de Netflix - ÚltimaHora.com	https://www.ultimahora.com/el-mosad-fiestas-playeras-y-refugiados-judios-etiopes-estreno-netflix-n2836616.html	2019-08-07	El Mosad, fiestas playeras y refugiados judíos etiopes en estreno de Netflix	"Shimrón, uno de los primeros en contar la historia del rescate a través de su libro Mossad Exodus, fue arrestado durante su estadía en Sudán y estuvo presente en el incidente retratado en la película en que las fuerzas sudanesas dispararon hacia los agentes tomándolos por traficantes. ""No hubo ni una sola regla del manual del Mosad que no rompiésemos en la operación, en cuanto a los riesgos, la tapadera, el modus operandi y los niveles de improvisación"", remarca, aunque enfatiza que si la misma tarea se le hubiese asignado a la mejor unidad del Mosad, habrían demorado seis meses en planificarla, gastado millones de dólares en ejecutarla y acabado salvando a 20 judíos, mientras que su equipo sacó a cerca 6.000. A casi 40 años del rescate, conocido como Operación Hermanos, los judíos etiopes radicados en Israel y sus descendientes aún no están del todo integrados en la sociedad y recientemente han protagonizado una serie de protestas contra lo que consideran violencia policial contra su comunidad, que dejaron múltiples policías heridos y manifestantes arrestados. "
Joven que denunció a Kriskovich por acoso está refugiada en Uruguay - ÚltimaHora.com	https://www.ultimahora.com/joven-que-denuncio-kriskovich-acoso-esta-refugiada-uruguay-n2836995.html	2019-08-09	Joven que denunció a Kriskovich por acoso está refugiada en Uruguay	Relató que en las inmediaciones del domicilio de su cliente empezaron a aparecer camionetas sin chapa. En cuanto a la causa de acoso sexual, fue desestimada y calificada como “galanteo” por el Ministerio Público. Y, debido a la insistencia de la joven, Cristian Kriskovich la demandó por daños morales por USD 450.000. 
EE.UU. quiere autorizar la detención de niños migrantes por tiempo indefinido - Mundo - ABC Color	https://www.abc.com.py/internacionales/2019/08/21/eeuu-quiere-autorizar-la-detencion-de-ninos-migrantes-por-tiempo-indefinido/	2019-08-21	EE.UU. quiere autorizar la detención de niños migrantes por tiempo indefinidoMundo	Desde la Casa Blanca, Trump defendió que con sus políticas el número de personas que llegan a la frontera está en retroceso y agradeció a México, con quien firmó un acuerdo migratorio para frenar el flujo, negociado bajo la amenaza de imponer aranceles. Según McAleenan, en los diez meses anteriores a julio, unas 475.000 personas que viajaban en familia cruzaron la frontera de forma irregular desde México. No hay una justificación moral para la detención indefinida de niños”, dijo Pérez. 
Postergaron apagón analógico porque ciudadanos no tienen televisores requeridos - Hoy - Noticas de Paraguay y el Mundo.	https://www.hoy.com.py/nacionales/alegan-que-postergaron-apagon-analogicos-porque-ciudadanos-no-tienen-televisores-requeridos	2019-08-23	Postergaron apagón analógico porque ciudadanos no tienen televisores requeridosHoy	Postergaron apagón analógico porque ciudadanos no tienen televisores requeridos El titular de la Conatel, Andrés Gubetich Mojoli, confirmó que el llamado “apagón analógico” fue postergado para diciembre del 2021 debido a que la mayor parte de la población aún no posee los televisores requeridos para la transición a la señal digital. Incendio de vagón: admiten que guardia no da abasto El adicto que ingresó anoche al Ferrocarril Central y terminó quemando un vagón completo después de una fogata, no fue visto por el guardia, quien tiene a su cargo toda la manzana, además del antiguo taller donde funcionaba la Cachamba. “Esas mismas personas son las que les venden la cola de zapatero y los convierten en sus esclavitos”, explicó Martínez. 
Bloom y Delevingne abordan el drama de la migración en una serie de fantasía - ÚltimaHora.com	https://www.ultimahora.com/bloom-y-delevingne-abordan-el-drama-la-migracion-una-serie-fantasia-n2840355.html	2019-08-26	Bloom y Delevingne abordan el drama de la migración en una serie de fantasía	"Pero dentro de ese componente fantástico, la historia es increíblemente real"", explica a Efe Bloom en un encuentro con periodistas internacionales organizado en Berlín. La actriz se muestra convencida de que Carnival row tiene un gran ""potencial"" para hacer ""avanzar el debate"" sobre la migración. Carnival row cuenta además entre su reparto con otros actores como Simon McBurney (The Borgias, Los Borgia), David Gyasi (Interstellar), Tamzin Merchant (Salem), Andrew Gower (Outlander), Karla Crome (Under the Dome), Arty Froushan (Knightfall), Caroline Ford (Once Upon A Time), Indira Varma (Game of Thrones, Juego de Tronos) y Jared Harris (Chernobyl). "
Desarrollan un modelo que predice las migraciones de las mariposas - ÚltimaHora.com	https://www.ultimahora.com/desarrollan-un-modelo-que-predice-las-migraciones-las-mariposas-n2841795.html	2019-09-03	Desarrollan un modelo que predice las migraciones de las mariposas	"Basado en datos climáticos que abarcan 36 años y 646 puntos de cría en 30 países, el modelo revela por primera vez los lugares donde la especie pasa el invierno durante su viaje a África tropical, un modelo que podría ser empleado para estudiar los posibles efectos del cambio climático en las especies migratorias. ""El reto ahora es entender cómo las especies migratorias optimizan el tiempo y el espacio para encontrar con éxito las mejores condiciones ambientales que cada generación necesita para sobrevivir"", ha explicado el líder del estudio Gerard Talavera, investigador del IBE y explorador de National Geographic. Con este nuevo método, los investigadores identificaron el nicho potencial de la especie durante el invierno, y por tanto en qué lugares se pueden concentrar las poblaciones para criar. "
Arrom, Martí y Colmán, refugiados en Finlandia - Judicial - ABC Color	https://www.abc.com.py/edicion-impresa/suplementos/judicial/2019/10/14/arrom-marti-y-colman-refugiados-en-finlandia/	2019-10-14	Arrom, Martí y Colmán, refugiados en FinlandiaJudicial	Inexplicablemente, el abogado Falco informó de la disposición judicial al embajador paraguayo Rogelio Benítez recién a las 20:00 de ese día, cuando los prófugos estaban en pleno vuelo con destino final Finlandia. Del Brasil huyeron al Uruguay, donde tales antecedentes no sirvieron para que sean juzgados en nuestro país y se aprobase el pedido de extradición. Añadió: “Nuestra función terminó cuando solicitamos la extradición de Arrom, Martí y Colmán”. 
Mal servicio es principal motivo de migración en telefonía | Archivo - 5dias.com.py	https://www.5dias.com.py/2019/10/mal-servicio-es-principal-motivo-de-migracion-en-telefonia	2019-10-22	Mal servicio es principal motivo de migración en telefoníaArchivo	Una de las principales causas del incremento de la portabilidad es la insatisfacción de las personas en cuanto a la calidad del servicio que ofrecen las telefonías. La variedad de ofertas ha potenciado aún más este movimiento. Así también Personal es la que más ha recibido, con 883.185. 
Caravana de madres de migrantes desaparecidos parte desde el sur de México - La Nación.com.py	https://www.lanacion.com.py/ahora/2019/11/16/caravana-de-madres-de-migrantes-desaparecidos-parte-desde-el-sur-de-mexico/	2019-11-16	Caravana de madres de migrantes desaparecidos parte desde el sur de México	"""Otros andan escondidos en algún lugar de México haciendo sus vidas más o menos normales, trabajando, pero que no han podido volver a tener comunicación con sus familiares"", agregó la activista. La caravana planea seguir la llamada ruta del Golfo de México, hasta llegar a Monterrey (norte), donde se tiene previsto uno de cuatro encuentros entre madres e hijos. Desde la primera de estas caravanas, hace 15 años, el movimiento ha localizado a 310 migrantes, detalló la dirigente. "
Ópera rinde tributo a migrantes que van más allá de los océanos - ÚltimaHora.com	https://www.ultimahora.com/opera-rinde-tributo-migrantes-que-van-mas-alla-los-oceanos-n2856761.html	2019-11-26	Ópera rinde tributo a migrantes que van más allá de los océanos	La presentación musical estará a cargo de la Orquesta Sinfónica del Congreso de la Nación (OSIC), bajo la dirección del maestro Diego Sánchez Haase; y los personajes principales interpretados por los cantantes paraguayos Alejandra Meza (soprano), Gabriela Arias (mezzosoprano), José Mongelós (tenor) y Mathías Barranco (barítono). “Es un díptico operístico muy interesante, que refleja el concepto de la ópera contemporánea, sin renunciar a la gran tradición lírica italiana. *Cantantes: Los protagonistas de la obra son interpretados por los cantantes paraguayos: Alejandra Meza (soprano), Gabriela Arias (mezzosoprano), José Mongelós (tenor) y Mathías Barranco (barítono). 
¿Serás uno de los 200 millones de desplazados climáticos de mañana? - ÚltimaHora.com	https://www.ultimahora.com/seras-uno-los-200-millones-desplazados-climaticos-manana-n2858898.html	2019-12-08	¿Serás uno de los 200 millones de desplazados climáticos de mañana?	"La degradación medioambiental avanza a tal ritmo que, desde los años 70, el riesgo de convertirse en un desplazado climático se ha duplicado. Y es ahí donde ""surge el problema"", ya que los refugiados tienen la protección de la Convención de Ginebra, pero los desplazados climáticos no cuentan con un paraguas normativo internacional, quizá alguna convención regional en las que sus situaciones ""puedan encajar"", aclara Vega. Ahora mismo hay 100 millones de apátridas, pero el cambio climático podría aumentar esa cifra"", aventuran desde Acnur. "
Pesebre con Jesús, María y José separados y encerrados, como migrantes en EEUU - La Nación.com.py	https://www.lanacion.com.py/mundo/2019/12/12/pesebre-con-jesus-maria-y-jose-separados-y-encerrados-como-migrantes-en-eeuu/	2019-12-12	Pesebre con Jesús, María y José separados y encerrados, como migrantes en EEUU	Otra iglesia en Los Ángeles, la Founders Metropolitan Community Church, montó su Natividad con un mensaje muy similar. Una iglesia en Dedham, Massachusetts, ya había colocado el año pasado a su Jesús en una jaula, despertando críticas de muchos conservadores, incluido el presentador Sean Hannity. “No creo que lo estamos politizando, sólo estamos pintando un cuadro preciso de cómo es el mundo hoy en día”, dijo el padre Steve Josoma, al canal WCVB. 
El número de migrantes paraguayos en España creció 35 veces en dos décadas - Económico - ABC Color	https://www.abc.com.py/edicion-impresa/suplementos/economico/2020/01/19/el-numero-de-migrantes-paraguayos-en-espana-crecio-35-veces-en-dos-decadas/	2020-01-19	El número de migrantes paraguayos en España creció 35 veces en dos décadasEconómico	También ya estaban 111.705 argentinos, 68.924 venezolanos, 56.157 peruanos y 15.121 bolivianos, por citar algunas de las colectividades sudamericanas. En cuanto a ese crecimiento proporcional, los paraguayos rompieron todas las marcas, pues la última estadística del INE tiene un registro de 78.842 compatriotas residentes en suelo español, es decir casi 35 veces más que el número de nuestros migrantes en el 2002. Incluso, en los tiempos en que muchos retornaron al Paraguay, la cantidad de mujeres compatriotas prácticamente no se modificó o se modificó muy poco, como puede verse en los años 2011 y 2012, aunque desde el 2014 comenzó a decrecer, para recuperarse nuevamente en el 2017, 2018 y 2019. 
Cientos de migrantes rumbo a EEUU buscan entrar por México - ÚltimaHora.com	https://www.ultimahora.com/cientos-migrantes-rumbo-eeuu-buscan-entrar-mexico-n2865706.html	2020-01-20	Cientos de migrantes rumbo a EEUU buscan entrar por México	“Estamos esperando a los demás compañeros y pasar todos en grupo”, dijo Édgar, un hondureño de 24 años, asentado en un albergue improvisado cerca del río Suchiate, frontera natural entre Guatemala y México. La intención, indicaron varios migrantes, es esperar a grupos rezagados y cruzar masivamente hoy el puente internacional Rodolfo Robles, confiando que las autoridades mexicanas les darán paso. El sábado último, el nuevo éxodo forcejeó con policías mexicanos que resguardan el puente fronterizo. 
