title	link	date	title_corrected
Capturan presuntos traficantes de migrantes - ultimasnoticias.ec	https://www.ultimasnoticias.ec/noticias/1469-capturan-presuntos-traficantes-de-migrantes.html	2011-01-13	Capturan presuntos traficantes de migrantes
Ya no seru00e1 fu00e1cil ser refugiado | Últimas Noticias - ultimasnoticias.ec	https://www.ultimasnoticias.ec/noticias/3872-ya-no-sera-facil-ser-refugiado.html	2011-06-19	Ya no seru00e1 fu00e1cil ser refugiadoÚltimas Noticias
Ecuador alberga a 56.398 refugiados, 98% de ellos colombianos - El Universo	http://www.eluniverso.com/2012/06/19/1/1360/ecuador-alberga-56398-refugiados-98-ellos-colombianos.html	2012-06-19	Ecuador alberga a 56.398 refugiados, 98% de ellos colombianos
Nicolás Romero: Es pésimo el servicio de control de migración en aeropuerto de Guayaquil - Ecuavisa	https://www.ecuavisa.com/noticias/nicolas-romero-es-pesimo-el-servicio-de-control-de-ESec25666	2013-03-04	Nicolás Romero: Es pésimo el servicio de control de migración en aeropuerto de Guayaquil
Falleció migrante que fue traído desde EE.UU a Cuenca en estado vegetativo - Ecuavisa	https://www.ecuavisa.com/noticias/ecuador/fallecio-migrante-que-fue-traido-desde-eeuu-cuenca-en-estado-ASEC34507	2013-07-02	Falleció migrante que fue traído desde EE.UU a Cuenca en estado vegetativo
Guayaquil es la ciudad con mayor migración interna del Ecuador - Ecuavisa	https://www.ecuavisa.com/noticias/guayaquil-es-la-ciudad-con-mayor-migracion-interna-del-BSEC34993	2013-07-03	Guayaquil es la ciudad con mayor migración interna del Ecuador
Acnur alerta sobre situación escolar de niños desplazados Ecuador y Colombia - Ecuavisa	https://www.ecuavisa.com/noticias/ecuador/acnur-alerta-sobre-situacion-escolar-ninos-desplazados-ecuador-BVEC40344	2013-09-08	Acnur alerta sobre situación escolar de niños desplazados Ecuador y Colombia
¿Por qué los españoles que emigran eligen Ecuador? - Ecuavisa	https://www.ecuavisa.com/noticias/ecuador/que-espanoles-que-emigran-eligen-ecuador-MUEC41097	2013-09-17	¿Por qué los españoles que emigran eligen Ecuador?
Galo Lara tiene estatus de refugiado, según su abogado - Ecuavisa	https://www.ecuavisa.com/amp/noticias/galo-lara-tiene-estatus-refugiado-segun-su-abogado-LREC66580	2014-06-09	Galo Lara tiene estatus de refugiado, según su abogado
El carné de refugiado no permite acceso total a servicios en Ecuador - El Universo	https://www.eluniverso.com/noticias/2014/06/16/nota/3108941/carne-refugiado-no-permite-acceso-total-servicios-pais	2014-06-16	El carné de refugiado no permite acceso total a servicios en Ecuador
"La migración infantil, un negocio para los ""coyotes"" - Ecuavisa"	https://www.ecuavisa.com/noticias/internacional/migracion-infantil-negocio-coyotes-ECec68710	2014-06-23	"La migración infantil, un negocio para los ""coyotes"""
La realidad de los adultos mayores cuyos hijos migraron a EE.UU. - Ecuavisa	https://www.ecuavisa.com/noticias/ecuador/realidad-adultos-mayores-cuyos-hijos-migraron-eeuu-EUec72071	2014-07-17	La realidad de los adultos mayores cuyos hijos migraron a EE.UU.
Ecuador evaluará con Italia los casos de menores separados de padres migrantes - Ecuavisa	https://www.ecuavisa.com/amp/noticias/internacional/ecuador-evaluara-italia-casos-menores-separados-padres-HREC88922	2014-11-16	Ecuador evaluará con Italia los casos de menores separados de padres migrantes
Migrantes y refugiados que llegan a Sicilia por mar viajan en embarcaciones frágiles - El Comercio	https://www.elcomercio.com/actualidad/mundo/migrantes-refugiados-mar-sicilia-viaje.html	2015-04-23	Migrantes y refugiados que llegan a Sicilia por mar viajan en embarcaciones frágiles
¿Cuál es la diferencia entre refugiados, inmigrantes o clandestinos? - El Comercio - El Comercio	https://www.elcomercio.com/actualidad/mundo/diferencia-refugiados-inmigrantes-clandestinos.html	2015-08-27	¿Cuál es la diferencia entre refugiados, inmigrantes o clandestinos?
Las disculpas de la camarógrafa húngara despedida por patear migrantes - Ecuavisa	https://www.ecuavisa.com/noticias/disculpas-camarografa-hungara-despedida-patear-migrantes-PGec117594	2015-09-11	Las disculpas de la camarógrafa húngara despedida por patear migrantes
Cristiano Ronaldo cumple el sueño a Zaid, el niño sirio refugiado - El Universo	https://www.eluniverso.com/deportes/2015/09/20/nota/5138933/cristiano-ronaldo-cumple-sueno-zaid-nino-sirio-refugiado	2015-09-20	Cristiano Ronaldo cumple el sueño a Zaid, el niño sirio refugiado
