title	link	date	title_corrected
Chile deberá rendir examen ante la ONU por políticas para trabajadores migrantes - Diario Financiero	https://www.df.cl/noticias/economia-y-politica/actualidad/chile-debera-rendir-examen-ante-la-onu-por-politicas-para-trabajadores/2018-03-29/193631.html	2018-04-02	Chile deberá rendir examen ante la ONU por políticas para trabajadores migrantes
¿Discriminador? Les exigen declarar color de piel, de ojos y de pelo a extranjeros que quieren migrar a Chile - Publimetro Chile	https://www.publimetro.cl/cl/noticias/2018/04/19/discriminador-les-exigen-declarar-color-de-piel-de-ojos-y-de-pelo-a-extranjeros-que-quieren-migrar-a-chile.html	2018-04-19	¿Discriminador? Les exigen declarar color de piel, de ojos y de pelo a extranjeros que quieren migrar a Chile
"""Yo Migro"", la app para ayudar a migrantes y refugiados hispanohablantes en Chile - LaTercera"	https://www.latercera.com/nacional/noticia/migro-la-app-ayudar-migrantes-refugiados-hispanohablantes-chile/143594/	2018-04-24	"""Yo Migro"", la app para ayudar a migrantes y refugiados hispanohablantes en Chile"
Piñera entrega balance de regularización: se han registrado 77.262 inmigrantes - Diario Financiero	https://www.df.cl/noticias/economia-y-politica/gobierno/pinera-entrega-balance-de-regularizacion-se-han-registrado-77-262/2018-05-03/095125.html	2018-05-03	Piñera entrega balance de regularización: se han registrado 77.262 inmigrantes
"Ai Weiwei Ai Weiwei en Chile: ""El gran pueblo del mundo está hecho de refugiados"" - Cultolt"	https://www.latercera.com/culto/2018/05/17/ai-weiwei-en-chile-gran-pueblo-del-mundo-esta-hecho-refugiados/	2018-05-16	"Ai Weiwei Ai Weiwei en Chile: ""El gran pueblo del mundo está hecho de refugiados"""
En dónde trabajan los extranjeros que han llegado a Chile - Publimetro Chile	https://www.publimetro.cl/cl/noticias/2018/05/28/donde-trabajan-los-extranjeros-llegado-chile.html	2018-05-28	En dónde trabajan los extranjeros que han llegado a Chile
Gobierno reforzará plan de migraciones con nueva sede de 3.200 m2 - Diario Financiero	https://www.df.cl/noticias/economia-y-politica/actualidad/gobierno-reforzara-plan-de-migraciones-con-nueva-sede-de-3-200-m2/2018-06-29/193509.html	2018-07-03	Gobierno reforzará plan de migraciones con nueva sede de 3.200 m2
Comercio realiza segunda mesa para abordar la migración - df.cl	https://www.df.cl/noticias/economia-y-politica/actualidad/comercio-realiza-segunda-mesa-para-abordar-la-migracion/2018-07-31/190208.html	2018-08-01	Comercio realiza segunda mesa para abordar la migración
Columna de migración: Infancia migrante, un desafío pendiente - LaTercera	https://www.latercera.com/tendencias/noticia/columna-migracion-infancia-migrante-desafio-pendiente/286519/	2018-08-22	Columna de migración: Infancia migrante, un desafío pendiente
Las crisis migratorias no suponen crisis económicas, sino todo lo contrario - Diario Financiero	https://www.df.cl/noticias/internacional/economia/las-crisis-migratorias-no-suponen-crisis-economicas-sino-todo-lo/2018-08-23/192943.html	2018-08-24	Las crisis migratorias no suponen crisis económicas, sino todo lo contrario
