title	link	source	date	title_corrected	migracion
Ministerio de Salud reportó 19 fallecidos por la COVID-19 y más de 400 contagios en el último día - RPP Noticias	https://news.google.com/__i/rss/rd/articles/CBMikAFodHRwczovL3JwcC5wZS9wZXJ1L2FjdHVhbGlkYWQvbWluaXN0ZXJpby1kZS1zYWx1ZC1yZXBvcnRvLTE5LWZhbGxlY2lkb3MtcG9yLWxhLWNvdmlkLTE5LXktbWFzLWRlLTQwMC1jb250YWdpb3MtZW4tZWwtdWx0aW1vLWRpYS1ub3RpY2lhLTEzNTI3NjjSAZQBaHR0cHM6Ly9hbXAucnBwLnBlL3BlcnUvYWN0dWFsaWRhZC9taW5pc3RlcmlvLWRlLXNhbHVkLXJlcG9ydG8tMTktZmFsbGVjaWRvcy1wb3ItbGEtY292aWQtMTkteS1tYXMtZGUtNDAwLWNvbnRhZ2lvcy1lbi1lbC11bHRpbW8tZGlhLW5vdGljaWEtMTM1Mjc2OA?oc=5	RPP Noticias	2021-08-16	Ministerio de Salud reportó 19 fallecidos por la COVID-19 y más de 400 contagios en el último día	0
Conductores de Cuarto Poder invitaron a Vladimir Cerrón para una entrevista - La República Perú	https://news.google.com/__i/rss/rd/articles/CBMie2h0dHBzOi8vbGFyZXB1YmxpY2EucGUvZXNwZWN0YWN1bG9zLzIwMjEvMDgvMTUvY29uZHVjdG9yZXMtZGUtY3VhcnRvLXBvZGVyLWludml0YXJvbi1hLXZsYWRpbWlyLWNlcnJvbi1wYXJhLXVuYS1lbnRyZXZpc3RhL9IBigFodHRwczovL2xhcmVwdWJsaWNhLnBlL2VzcGVjdGFjdWxvcy8yMDIxLzA4LzE1L2NvbmR1Y3RvcmVzLWRlLWN1YXJ0by1wb2Rlci1pbnZpdGFyb24tYS12bGFkaW1pci1jZXJyb24tcGFyYS11bmEtZW50cmV2aXN0YS8_b3V0cHV0VHlwZT1hbXA?oc=5	La República Perú	2021-08-16	Conductores de Cuarto Poder invitaron a Vladimir Cerrón para una entrevista	0
Cajamarca: ciudadano se trepa a vehículo de hampones que lo asaltaron para intentar detenerlos (VIDEO) - El Comercio Perú	https://news.google.com/__i/rss/rd/articles/CBMifmh0dHBzOi8vZWxjb21lcmNpby5wZS9wZXJ1L2NhamFtYXJjYS1ob21icmUtYXJyaWVzZ2Etc3UtdmlkYS15LXNlLXRyZXBhLWEtdmVoaWN1bG8tZGUtbGFkcm9uLXF1ZS1sby1hc2FsdG8tdmlkZW8tbm5kYy1ub3RpY2lhL9IBjQFodHRwczovL2VsY29tZXJjaW8ucGUvcGVydS9jYWphbWFyY2EtaG9tYnJlLWFycmllc2dhLXN1LXZpZGEteS1zZS10cmVwYS1hLXZlaGljdWxvLWRlLWxhZHJvbi1xdWUtbG8tYXNhbHRvLXZpZGVvLW5uZGMtbm90aWNpYS8_b3V0cHV0VHlwZT1hbXA?oc=5	El Comercio Perú	2021-08-16	Cajamarca: ciudadano se trepa a vehículo de hampones que lo asaltaron para intentar detenerlos (VIDEO)	0
Estudiantes de Derecho de la Amazonía participarán en la primera contienda legal sobre delitos ambientales - Diario Trome	https://news.google.com/__i/rss/rd/articles/CBMinAFodHRwczovL3Ryb21lLnBlL2FjdHVhbGlkYWQvbmFjaW9uYWwvbG9yZXRvLXVjYXlhbGktbWFkcmUtZGUtZGlvcy1jdXNjby1saW1hLWVzdHVkaWFudGVzLWRlLWxhLWFtYXpvbmlhLXByaW1lcmEtY29udGllbmRhLWxlZ2FsLWRlbGl0b3MtYW1iaWVudGFsZXMtbm90aWNpYS_SAasBaHR0cHM6Ly90cm9tZS5wZS9hY3R1YWxpZGFkL25hY2lvbmFsL2xvcmV0by11Y2F5YWxpLW1hZHJlLWRlLWRpb3MtY3VzY28tbGltYS1lc3R1ZGlhbnRlcy1kZS1sYS1hbWF6b25pYS1wcmltZXJhLWNvbnRpZW5kYS1sZWdhbC1kZWxpdG9zLWFtYmllbnRhbGVzLW5vdGljaWEvP291dHB1dFR5cGU9YW1w?oc=5	Diario Trome	2021-08-16	Estudiantes de Derecho de la Amazonía participarán en la primera contienda legal sobre delitos ambientales	0
Álvaro Paz y Jamila Dahabreh son captados ‘pegaditos’, pero él la manda a la friendzone - Diario Trome	https://news.google.com/__i/rss/rd/articles/CBMimQFodHRwczovL3Ryb21lLnBlL2VzcGVjdGFjdWxvcy9hbHZhcm8tcGF6LWRlLWxhLWJhcnJhLXktamFtaWxhLWRhaGFicmVoLXNvbi1jYXB0YWRvcy1qdW50b3MtcGVyby1lbC1pbnNpc3RlLWVuLW1hbmRhcmxhLWEtbGEtZnJpZW5kem9uZS1mYXJhbmR1bGEtbm90aWNpYS_SAagBaHR0cHM6Ly90cm9tZS5wZS9lc3BlY3RhY3Vsb3MvYWx2YXJvLXBhei1kZS1sYS1iYXJyYS15LWphbWlsYS1kYWhhYnJlaC1zb24tY2FwdGFkb3MtanVudG9zLXBlcm8tZWwtaW5zaXN0ZS1lbi1tYW5kYXJsYS1hLWxhLWZyaWVuZHpvbmUtZmFyYW5kdWxhLW5vdGljaWEvP291dHB1dFR5cGU9YW1w?oc=5	Diario Trome	2021-08-16	Álvaro Paz y Jamila Dahabreh son captados ‘pegaditos’, pero él la manda a la friendzone	0
Ernesto Bustamante, crítico de la vacuna Sinopharm, presidirá instalación de la Comisión de Ciencia del Congre - La República Perú	https://news.google.com/__i/rss/rd/articles/CBMimgFodHRwczovL2xhcmVwdWJsaWNhLnBlL3BvbGl0aWNhLzIwMjEvMDgvMTYvZXJuZXN0by1idXN0YW1hbnRlLWNyaXRpY28tZGUtbGEtdmFjdW5hLXNpbm9waGFybS1wcmVzaWRpcmEtaW5zdGFsYWNpb24tZGUtbGEtY29taXNpb24tZGUtY2llbmNpYS1kZWwtY29uZ3Jlc28v0gGpAWh0dHBzOi8vbGFyZXB1YmxpY2EucGUvcG9saXRpY2EvMjAyMS8wOC8xNi9lcm5lc3RvLWJ1c3RhbWFudGUtY3JpdGljby1kZS1sYS12YWN1bmEtc2lub3BoYXJtLXByZXNpZGlyYS1pbnN0YWxhY2lvbi1kZS1sYS1jb21pc2lvbi1kZS1jaWVuY2lhLWRlbC1jb25ncmVzby8_b3V0cHV0VHlwZT1hbXA?oc=5	La República Perú	2021-08-16	Ernesto Bustamante, crítico de la vacuna Sinopharm, presidirá instalación de la Comisión de Ciencia del Congre	0
BCR subió la tasa de interés: ¿Qué impacto tendrá esta decisión en las familias y las empresas? - El Comercio Perú	https://news.google.com/__i/rss/rd/articles/CBMinAFodHRwczovL2VsY29tZXJjaW8ucGUvZWNvbm9taWEvcGVydS9iY3Itc3ViaW8tbGEtdGFzYS1kZS1pbnRlcmVzLXF1ZS1pbXBhY3RvLXRlbmRyYS1lc3RhLWRlY2lzaW9uLWVuLWxhcy1mYW1pbGlhcy15LWxhcy1lbXByZXNhcy1qdWxpby12ZWxhcmRlLW5uZGMtbm90aWNpYS_SAasBaHR0cHM6Ly9lbGNvbWVyY2lvLnBlL2Vjb25vbWlhL3BlcnUvYmNyLXN1YmlvLWxhLXRhc2EtZGUtaW50ZXJlcy1xdWUtaW1wYWN0by10ZW5kcmEtZXN0YS1kZWNpc2lvbi1lbi1sYXMtZmFtaWxpYXMteS1sYXMtZW1wcmVzYXMtanVsaW8tdmVsYXJkZS1ubmRjLW5vdGljaWEvP291dHB1dFR5cGU9YW1w?oc=5	El Comercio Perú	2021-08-16	BCR subió la tasa de interés: ¿Qué impacto tendrá esta decisión en las familias y las empresas?	0
Profesores vinculados al Movadef ingresaron a Palacio con registros falsos - Diario Perú21	https://news.google.com/__i/rss/rd/articles/CBMikAFodHRwczovL3BlcnUyMS5wZS9wb2xpdGljYS9wcm9mZXNvcmVzLXZpbmN1bGFkb3MtYWwtbW92YWRlZi1pbmdyZXNhcm9uLWEtcGFsYWNpby1jb24tcmVnaXN0cm9zLWZhbHNvcy1wZXJ1LWxpYnJlLXBlZHJvLWNhc3RpbGxvLW1vdmFkZWYtbm90aWNpYS_SAZ8BaHR0cHM6Ly9wZXJ1MjEucGUvcG9saXRpY2EvcHJvZmVzb3Jlcy12aW5jdWxhZG9zLWFsLW1vdmFkZWYtaW5ncmVzYXJvbi1hLXBhbGFjaW8tY29uLXJlZ2lzdHJvcy1mYWxzb3MtcGVydS1saWJyZS1wZWRyby1jYXN0aWxsby1tb3ZhZGVmLW5vdGljaWEvP291dHB1dFR5cGU9YW1w?oc=5	Diario Perú21	2021-08-16	Profesores vinculados al Movadef ingresaron a Palacio con registros falsos	0
Cómo puedo saber si tengo una o más deudas en el sistema financiero - Diario Gestión	https://news.google.com/__i/rss/rd/articles/CBMi4wFodHRwczovL2dlc3Rpb24ucGUvdHUtZGluZXJvL2NvbW8tcHVlZG8tc2FiZXItc2ktdGVuZ28tdW5hLW8tbWFzLWRldWRhcy1lbi1lbC1zaXN0ZW1hLWZpbmFuY2llcm8tc2JzLXJlcG9ydGUtZGUtZGV1ZGFzLWNhbGlmaWNhY2lvbi1jcmVkaXRpY2lhLXBlcnUtbm5kYS1ubmx0LXNicy1yZXBvcnRlLWRlLWRldWRhcy1jYWxpZmljYWNpb24tY3JlZGl0aWNpYS1wZXJ1LW5uZGEtbm5sdC1ub3RpY2lhL9IB8gFodHRwczovL2dlc3Rpb24ucGUvdHUtZGluZXJvL2NvbW8tcHVlZG8tc2FiZXItc2ktdGVuZ28tdW5hLW8tbWFzLWRldWRhcy1lbi1lbC1zaXN0ZW1hLWZpbmFuY2llcm8tc2JzLXJlcG9ydGUtZGUtZGV1ZGFzLWNhbGlmaWNhY2lvbi1jcmVkaXRpY2lhLXBlcnUtbm5kYS1ubmx0LXNicy1yZXBvcnRlLWRlLWRldWRhcy1jYWxpZmljYWNpb24tY3JlZGl0aWNpYS1wZXJ1LW5uZGEtbm5sdC1ub3RpY2lhLz9vdXRwdXRUeXBlPWFtcA?oc=5	Diario Gestión	2021-08-16	Cómo puedo saber si tengo una o más deudas en el sistema financiero	0
El Minsa informó sobre vencimiento de 882 dosis de Pfizer - Canal N	https://news.google.com/__i/rss/rd/articles/CBMiYGh0dHBzOi8vY2FuYWxuLnBlL2FjdHVhbGlkYWQvbWluaXN0ZXJpby1zYWx1ZC1pbmZvcm1vLXNvYnJlLXZlbmNpbWllbnRvLTg4Mi1kb3Npcy1wZml6ZXItbjQzODE2NtIBAA?oc=5	Canal N	2021-08-16	El Minsa informó sobre vencimiento de 882 dosis de Pfizer	0
