title	link	source	date	title_corrected	migracion
Arriba a Cuba donativo procedente de Nicaragua - TV Cubana	https://news.google.com/__i/rss/rd/articles/CBMiT2h0dHBzOi8vd3d3LmNhbmFsY2FyaWJlLmljcnQuY3UvYXJyaWJhLWEtY3ViYS1kb25hdGl2by1wcm9jZWRlbnRlLWRlLW5pY2FyYWd1YS_SAQA?oc=5	TV Cubana	2021-08-07	Arriba a Cuba donativo procedente de Nicaragua	0
El Supremo Electoral de Nicaragua inhabilita a la alianza opositora - FRANCE 24 Español	https://news.google.com/__i/rss/rd/articles/CBMijQFodHRwczovL3d3dy5mcmFuY2UyNC5jb20vZXMvYW0lQzMlQTlyaWNhLWxhdGluYS8yMDIxMDgwNy1uaWNhcmFndWEtY29uc2Vqby1zdXByZW1vLWVsZWN0b3JhbC1pbmhhYmlsaXRhLWFsaWFuemEtY2l1ZGFkYW5vcy1saWJlcnRhZC1vcG9zaWNpb27SAY0BaHR0cHM6Ly9hbXAuZnJhbmNlMjQuY29tL2VzL2FtJUMzJUE5cmljYS1sYXRpbmEvMjAyMTA4MDctbmljYXJhZ3VhLWNvbnNlam8tc3VwcmVtby1lbGVjdG9yYWwtaW5oYWJpbGl0YS1hbGlhbnphLWNpdWRhZGFub3MtbGliZXJ0YWQtb3Bvc2ljaW9u?oc=5	FRANCE 24 Español	2021-08-07	El Supremo Electoral de Nicaragua inhabilita a la alianza opositora	0
Salvadoreña Samaria Gómez, bicampeona con Real Estelí en Nicaragua - El Gráfico	https://news.google.com/__i/rss/rd/articles/CBMidWh0dHBzOi8vd3d3LmVsZ3JhZmljby5jb20vZnV0Ym9sL1NhbHZhZG9yZW5hLVNhbWFyaWEtR29tZXotYmljYW1wZW9uYS1jb24tUmVhbC1Fc3RlbGktZW4tTmljYXJhZ3VhLTIwMjEwODA5LTAwMDguaHRtbNIBeWh0dHBzOi8vd3d3LmVsZ3JhZmljby5jb20vYW1wL2Z1dGJvbC9TYWx2YWRvcmVuYS1TYW1hcmlhLUdvbWV6LWJpY2FtcGVvbmEtY29uLVJlYWwtRXN0ZWxpLWVuLU5pY2FyYWd1YS0yMDIxMDgwOS0wMDA4Lmh0bWw?oc=5	El Gráfico	2021-08-09	Salvadoreña Samaria Gómez, bicampeona con Real Estelí en Nicaragua	0
España llama a consulta a embajadora ante Nicaragua tras reclamos del gobierno de Ortega - CNN	https://news.google.com/__i/rss/rd/articles/CBMiYGh0dHBzOi8vY25uZXNwYW5vbC5jbm4uY29tLzIwMjEvMDgvMTEvZXNwYW5hLWNvbnN1bHRhLWVtYmFqYWRvcmEtbmljYXJhZ3VhLXJlY2xhbW9zLW9ydGVnYS1vcml4L9IBZGh0dHBzOi8vY25uZXNwYW5vbC5jbm4uY29tLzIwMjEvMDgvMTEvZXNwYW5hLWNvbnN1bHRhLWVtYmFqYWRvcmEtbmljYXJhZ3VhLXJlY2xhbW9zLW9ydGVnYS1vcml4L2FtcC8?oc=5	CNN	2021-08-11	España llama a consulta a embajadora ante Nicaragua tras reclamos del gobierno de Ortega	0
La policía de Ortega allana al principal diario de Nicaragua y le acusa de “defraudación aduanera” - EL PAÍS	https://news.google.com/__i/rss/rd/articles/CBMikQFodHRwczovL2VscGFpcy5jb20vaW50ZXJuYWNpb25hbC8yMDIxLTA4LTEzL2xhLXBvbGljaWEtZGUtb3J0ZWdhLWFsbGFuYS1hbC1wcmluY2lwYWwtZGlhcmlvLWRlLW5pY2FyYWd1YS15LWxlLWFjdXNhLWRlLWRlZnJhdWRhY2lvbi1hZHVhbmVyYS5odG1s0gGgAWh0dHBzOi8vZWxwYWlzLmNvbS9pbnRlcm5hY2lvbmFsLzIwMjEtMDgtMTMvbGEtcG9saWNpYS1kZS1vcnRlZ2EtYWxsYW5hLWFsLXByaW5jaXBhbC1kaWFyaW8tZGUtbmljYXJhZ3VhLXktbGUtYWN1c2EtZGUtZGVmcmF1ZGFjaW9uLWFkdWFuZXJhLmh0bWw_b3V0cHV0VHlwZT1hbXA?oc=5	EL PAÍS	2021-08-13	La policía de Ortega allana al principal diario de Nicaragua y le acusa de “defraudación aduanera”	0
Dictaduras castrochavistas sin pueblo, economía ni mitos: solo crimen - infobae	https://news.google.com/__i/rss/rd/articles/CBMid2h0dHBzOi8vd3d3LmluZm9iYWUuY29tL2FtZXJpY2Evb3Bpbmlvbi8yMDIxLzA4LzE1L2RpY3RhZHVyYXMtY2FzdHJvY2hhdmlzdGFzLXNpbi1wdWVibG8tZWNvbm9taWEtbmktbWl0b3Mtc29sby1jcmltZW4v0gGLAWh0dHBzOi8vd3d3LmluZm9iYWUuY29tL2FtZXJpY2Evb3Bpbmlvbi8yMDIxLzA4LzE1L2RpY3RhZHVyYXMtY2FzdHJvY2hhdmlzdGFzLXNpbi1wdWVibG8tZWNvbm9taWEtbmktbWl0b3Mtc29sby1jcmltZW4vP291dHB1dFR5cGU9YW1wLXR5cGU?oc=5	infobae	2021-08-15	Dictaduras castrochavistas sin pueblo, economía ni mitos: solo crimen	0
Cancillería de Nicaragua llena de insultos a Costa Rica - La Nación Costa Rica	https://news.google.com/__i/rss/rd/articles/CBMifGh0dHBzOi8vd3d3Lm5hY2lvbi5jb20vZWwtcGFpcy9wb2xpdGljYS9jYW5jaWxsZXJpYS1kZS1uaWNhcmFndWEtbGxlbmEtZGUtaW5zdWx0b3MtYS1jb3N0YS9YNVNNT0JLUTZOQVY1TVBPREgzRERJTExINC9zdG9yeS_SAZABaHR0cHM6Ly93d3cubmFjaW9uLmNvbS9lbC1wYWlzL3BvbGl0aWNhL2NhbmNpbGxlcmlhLWRlLW5pY2FyYWd1YS1sbGVuYS1kZS1pbnN1bHRvcy1hLWNvc3RhL1g1U01PQktRNk5BVjVNUE9ESDNERElMTEg0L3N0b3J5Lz9vdXRwdXRUeXBlPWFtcC10eXBl?oc=5	La Nación Costa Rica	2021-08-15	Cancillería de Nicaragua llena de insultos a Costa Rica	0
Tuto Quiroga agradeció a Duque las gestiones ante la CIDH contra los regímenes de la región - NTN24	https://news.google.com/__i/rss/rd/articles/CBMib2h0dHBzOi8vd3d3Lm50bjI0LmNvbS9hbWVyaWNhLWxhdGluYS92ZW5lenVlbGEvdHV0by1xdWlyb2dhLWFncmFkZWNpby1hLWR1cXVlLWxhcy1nZXN0aW9uZXMtYW50ZS1sYS1jaWRoLTM4MzY5ONIBdGh0dHBzOi8vd3d3Lm50bjI0LmNvbS9hbXAvYW1lcmljYS1sYXRpbmEvdmVuZXp1ZWxhL3R1dG8tcXVpcm9nYS1hZ3JhZGVjaW8tYS1kdXF1ZS1sYXMtZ2VzdGlvbmVzLWFudGUtbGEtY2lkaC0zODM2OTgv?oc=5	NTN24	2021-08-16	Tuto Quiroga agradeció a Duque las gestiones ante la CIDH contra los regímenes de la región	0
Candidato único - elPeriódico (Guatemala)	https://news.google.com/__i/rss/rd/articles/CBMiT2h0dHBzOi8vZWxwZXJpb2RpY28uY29tLmd0L29waW5pb24vb3BpbmlvbmVzLWRlLWhveS8yMDIxLzA4LzE2L2NhbmRpZGF0by11bmljby_SAQA?oc=5	elPeriódico (Guatemala)	2021-08-16	Candidato único	0
Nicaragua: suspenden permisos de seis ONGs de EEUU y Europa - WPLG Local 10	https://news.google.com/__i/rss/rd/articles/CBMiZmh0dHBzOi8vd3d3LmxvY2FsMTAuY29tL2VzcGFub2wvMjAyMS8wOC8xNi9uaWNhcmFndWEtc3VzcGVuZGVuLXBlcm1pc29zLWRlLXNlaXMtb25ncy1kZS1lZXV1LXktZXVyb3BhL9IBAA?oc=5	WPLG Local 10	2021-08-16	Nicaragua: suspenden permisos de seis ONGs de EEUU y Europa	0
Miss Nicaragua 2021 es Allison Wassmer ¿Se merecia la corona? - MSN	https://news.google.com/__i/rss/rd/articles/CBMib2h0dHBzOi8vd3d3Lm1zbi5jb20vZXMtbXgvbm90aWNpYXMvbXVuZG8vbWlzcy1uaWNhcmFndWEtMjAyMS1lcy1hbGxpc29uLXdhc3NtZXItc2UtbWVyZWNpYS1sYS1jb3JvbmEvdmktQUFOblA2VdIBAA?oc=5	MSN	2021-08-16	Miss Nicaragua 2021 es Allison Wassmer ¿Se merecia la corona?	0
Los talibanes decretan una amnistía general y animan a las mujeres a participar - La Prensa (Nicaragua)	https://news.google.com/__i/rss/rd/articles/CBMijgFodHRwczovL3d3dy5sYXByZW5zYS5jb20ubmkvMjAyMS8wOC8xNy9pbnRlcm5hY2lvbmFsZXMvMjg2NjAyNC1sb3MtdGFsaWJhbmVzLWRlY3JldGFuLXVuYS1hbW5pc3RpYS1nZW5lcmFsLXktYW5pbWFuLWEtbGFzLW11amVyZXMtYS1wYXJ0aWNpcGFy0gEA?oc=5	La Prensa (Nicaragua)	2021-08-17	Los talibanes decretan una amnistía general y animan a las mujeres a participar	0
Nicaragua acumula 10.475 contagios y 198 muertes por la covid-19 - EFE - Noticias	https://news.google.com/__i/rss/rd/articles/CBMiemh0dHBzOi8vd3d3LmVmZS5jb20vZWZlL2FtZXJpY2Evc29jaWVkYWQvbmljYXJhZ3VhLWFjdW11bGEtMTAtNDc1LWNvbnRhZ2lvcy15LTE5OC1tdWVydGVzLXBvci1sYS1jb3ZpZC0xOS8yMDAwMDAxMy00NjEwMDgz0gEA?oc=5	EFE - Noticias	2021-08-17	Nicaragua acumula 10.475 contagios y 198 muertes por la covid-19EFE	0
Dólar hoy en Nicaragua: cotización del córdoba nicaragüense oficial al dólar estadounidense del 17 de agosto. USD NIO - Infobae.com	https://news.google.com/__i/rss/rd/articles/CBMiqAFodHRwczovL3d3dy5pbmZvYmFlLmNvbS9hbWVyaWNhL2FnZW5jaWFzLzIwMjEvMDgvMTcvZG9sYXItaG95LWVuLW5pY2FyYWd1YS1jb3RpemFjaW9uLWRlbC1jb3Jkb2JhLW5pY2FyYWd1ZW5zZS1vZmljaWFsLWFsLWRvbGFyLWVzdGFkb3VuaWRlbnNlLWRlbC0xNy1kZS1hZ29zdG8tdXNkLW5pby_SAbwBaHR0cHM6Ly93d3cuaW5mb2JhZS5jb20vYW1lcmljYS9hZ2VuY2lhcy8yMDIxLzA4LzE3L2RvbGFyLWhveS1lbi1uaWNhcmFndWEtY290aXphY2lvbi1kZWwtY29yZG9iYS1uaWNhcmFndWVuc2Utb2ZpY2lhbC1hbC1kb2xhci1lc3RhZG91bmlkZW5zZS1kZWwtMTctZGUtYWdvc3RvLXVzZC1uaW8vP291dHB1dFR5cGU9YW1wLXR5cGU?oc=5	Infobae.com	2021-08-17	Dólar hoy en Nicaragua: cotización del córdoba nicaragüense oficial al dólar estadounidense del 17 de agosto. USD NIO	0
El hambre no da tregua en Latinoamérica - Diario Responsable	https://news.google.com/__i/rss/rd/articles/CBMiVGh0dHBzOi8vZGlhcmlvcmVzcG9uc2FibGUuY29tL25vdGljaWFzLzMxNjcxLWVsLWhhbWJyZS1uby1kYS10cmVndWEtZW4tbGF0aW5vYW1lcmljYdIBWGh0dHBzOi8vZGlhcmlvcmVzcG9uc2FibGUuY29tL25vdGljaWFzL2FtcC8zMTY3MS1lbC1oYW1icmUtbm8tZGEtdHJlZ3VhLWVuLWxhdGlub2FtZXJpY2E?oc=5	Diario Responsable	2021-08-17	El hambre no da tregua en Latinoamérica	0
"Karina López Zapata, expareja de Gustavo Leytón: ""La justicia en este país no existe"" - La Prensa (Nicaragua)"	https://news.google.com/__i/rss/rd/articles/CBMiiAFodHRwczovL3d3dy5sYXByZW5zYS5jb20ubmkvMjAyMS8wOC8xNy9zdWNlc29zLzI4NjU2ODAta2FyaW5hLWxvcGV6LXphcGF0YS1leHBhcmVqYS1kZS1ndXN0YXZvLWxleXRvbi1sYS1qdXN0aWNpYS1lbi1lc3RlLXBhaXMtbm8tZXhpc3Rl0gEA?oc=5	La Prensa (Nicaragua)	2021-08-17	"Karina López Zapata, expareja de Gustavo Leytón: ""La justicia en este país no existe"""	0
El parlamento venezolano aprueba el memorando de entendimiento sobre el diálogo en México - AmericaEconomica.com	https://news.google.com/__i/rss/rd/articles/CBMijQFodHRwczovL2FtZXJpY2FlY29ub21pY2EuY29tL25vdGljaWEvdmVuZXp1ZWxhL2VsLXBhcmxhbWVudG8tdmVuZXpvbGFuby1hcHJ1ZWJhLWVsLW1lbW9yYW5kby1kZS1lbnRlbmRpbWllbnRvLXNvYnJlLWVsLWRpYWxvZ28tZW4tbWV4aWNvLmh0bWzSAZEBaHR0cHM6Ly9hbWVyaWNhZWNvbm9taWNhLmNvbS9ub3RpY2lhL3ZlbmV6dWVsYS9lbC1wYXJsYW1lbnRvLXZlbmV6b2xhbm8tYXBydWViYS1lbC1tZW1vcmFuZG8tZGUtZW50ZW5kaW1pZW50by1zb2JyZS1lbC1kaWFsb2dvLWVuLW1leGljby5odG1sL2FtcA?oc=5	AmericaEconomica.com	2021-08-17	El parlamento venezolano aprueba el memorando de entendimiento sobre el diálogo en México	0
Corte IDH cita a régimen de Nicaragua para audiencia sobre medidas a favor de Chamorro, Maradiaga, Aguerri y Granera - 100% Noticias • Nicaragua	https://news.google.com/__i/rss/rd/articles/CBMiXmh0dHBzOi8vMTAwbm90aWNpYXMuY29tLm5pL25hY2lvbmFsZXMvMTA5NTA1LWNvcnRlLWlkaC1yZWdpbWVuLWRhbmllbC1vcnRlZ2EtcHJlc29zLXBvbGl0aWNvcy_SAWdodHRwczovLzEwMG5vdGljaWFzLmNvbS5uaS9uYWNpb25hbGVzLzEwOTUwNS1jb3J0ZS1pZGgtcmVnaW1lbi1kYW5pZWwtb3J0ZWdhLXByZXNvcy1wb2xpdGljb3MvP3ZpZXc9YW1w?oc=5	100% Noticias • Nicaragua	2021-08-17	Corte IDH cita a régimen de Nicaragua para audiencia sobre medidas a favor de Chamorro, Maradiaga, Aguerri y Granera	0
Esta es la situación del Coronavirus en Nicaragua - El 19 Digital	https://news.google.com/__i/rss/rd/articles/CBMiaWh0dHBzOi8vd3d3LmVsMTlkaWdpdGFsLmNvbS9hcnRpY3Vsb3MvdmVyL3RpdHVsbzoxMTk1ODMtZXN0YS1lcy1sYS1zaXR1YWNpb24tZGVsLWNvcm9uYXZpcnVzLWVuLW5pY2FyYWd1YdIBAA?oc=5	El 19 Digital	2021-08-17	Esta es la situación del Coronavirus en Nicaragua	0
Persecución de Ortega contra la familia Chamorro: cuatro detenidos y un exiliado - La Prensa (Nicaragua)	https://news.google.com/__i/rss/rd/articles/CBMihwFodHRwczovL3d3dy5sYXByZW5zYS5jb20ubmkvMjAyMS8wOC8xNy9wb2xpdGljYS8yODY1MTI5LXBlcnNlY3VjaW9uLWRlLW9ydGVnYS1jb250cmEtbGEtZmFtaWxpYS1jaGFtb3Jyby1jdWF0cm8tZGV0ZW5pZG9zLXktdW4tZXhpbGlhZG_SAQA?oc=5	La Prensa (Nicaragua)	2021-08-17	Persecución de Ortega contra la familia Chamorro: cuatro detenidos y un exiliado	0
Opositora venezolana pide evitar la indiferencia ante regímenes totalitarios - Diario Libre	https://news.google.com/__i/rss/rd/articles/CBMijAFodHRwczovL3d3dy5kaWFyaW9saWJyZS5jb20vYWN0dWFsaWRhZC9pbnRlcm5hY2lvbmFsL29wb3NpdG9yYS12ZW5lem9sYW5hLXBpZGUtZXZpdGFyLWxhLWluZGlmZXJlbmNpYS1hbnRlLXJlZ2ltZW5lcy10b3RhbGl0YXJpb3MtQ0oyODIxODU3ONIBkgFodHRwczovL3d3dy5kaWFyaW9saWJyZS5jb20vYWN0dWFsaWRhZC9pbnRlcm5hY2lvbmFsL29wb3NpdG9yYS12ZW5lem9sYW5hLXBpZGUtZXZpdGFyLWxhLWluZGlmZXJlbmNpYS1hbnRlLXJlZ2ltZW5lcy10b3RhbGl0YXJpb3MtQ0oyODIxODU3OD9hbXA9MQ?oc=5	Diario Libre	2021-08-17	Opositora venezolana pide evitar la indiferencia ante regímenes totalitarios	0
Contradicciones y mentiras oficiales - Confidencial	https://news.google.com/__i/rss/rd/articles/CBMiTWh0dHBzOi8vd3d3LmNvbmZpZGVuY2lhbC5jb20ubmkvb3Bpbmlvbi9jb250cmFkaWNjaW9uZXMteS1tZW50aXJhcy1vZmljaWFsZXMv0gFRaHR0cHM6Ly93d3cuY29uZmlkZW5jaWFsLmNvbS5uaS9vcGluaW9uL2NvbnRyYWRpY2Npb25lcy15LW1lbnRpcmFzLW9maWNpYWxlcy9hbXAv?oc=5	Confidencial	2021-08-17	Contradicciones y mentiras oficiales	0
Candidato presidencial del PLC confirma que participarán en las elecciones y confía en el voto masivo - La Prensa (Nicaragua)	https://news.google.com/__i/rss/rd/articles/CBMinQFodHRwczovL3d3dy5sYXByZW5zYS5jb20ubmkvMjAyMS8wOC8xNy9wb2xpdGljYS8yODY2MDkwLWNhbmRpZGF0by1wcmVzaWRlbmNpYWwtZGVsLXBsYy1jb25maXJtYS1xdWUtcGFydGljaXBhcmFuLWVuLWxhcy1lbGVjY2lvbmVzLXktY29uZmlhLWVuLWVsLXZvdG8tbWFzaXZv0gEA?oc=5	La Prensa (Nicaragua)	2021-08-17	Candidato presidencial del PLC confirma que participarán en las elecciones y confía en el voto masivo	0
Informándote con Credibilidad - El Diario CoLatino	https://news.google.com/__i/rss/rd/articles/CBMiVWh0dHBzOi8vd3d3LmRpYXJpb2NvbGF0aW5vLmNvbS9uaWNhcmFndWEtc2VyYS1zZWRlLWRlLXRvcm5lby1jZW50cm9hbWVyaWNhbm8tZGUtc3VyZi_SAQA?oc=5	El Diario CoLatino	2021-08-17	Informándote con Credibilidad	0
Estos son los puntos de vacunación contra la Covid-19 para este 18 de agosto - El 19 Digital	https://news.google.com/__i/rss/rd/articles/CBMihAFodHRwczovL3d3dy5lbDE5ZGlnaXRhbC5jb20vYXJ0aWN1bG9zL3Zlci90aXR1bG86MTE5NTk5LWVzdG9zLXNvbi1sb3MtcHVudG9zLWRlLXZhY3VuYWNpb24tY29udHJhLWxhLWNvdmlkLTE5LXBhcmEtZXN0ZS0xOC1kZS1hZ29zdG_SAQA?oc=5	El 19 Digital	2021-08-17	Estos son los puntos de vacunación contra la Covid-19 para este 18 de agosto	0
La Fundación de Vox amplía alianzas en Iberoamérica para combatir el comunismo en Perú, Ecuador o Nicaragua - Libertad Digital	https://news.google.com/__i/rss/rd/articles/CBMivQFodHRwczovL3d3dy5saWJlcnRhZGRpZ2l0YWwuY29tL2ludGVybmFjaW9uYWwvbGF0aW5vYW1lcmljYS8yMDIxLTA4LTE3L2Z1bmRhY2lvbi12b3gtZGlzZW5zby1pYmVyb2FtZXJpY2EtY29tdW5pc21vLXBlcnUtZWN1YWRvci1uaWNhcmFndWEtaGVybWFubi10ZXJ0c2NoLW1hcnRpbi1mcmlhcy1hbHZhcm8tdXJpYmUtNjgxMDMzMS_SAcUBaHR0cHM6Ly93d3cubGliZXJ0YWRkaWdpdGFsLmNvbS9pbnRlcm5hY2lvbmFsL2xhdGlub2FtZXJpY2EvMjAyMS0wOC0xNy9mdW5kYWNpb24tdm94LWRpc2Vuc28taWJlcm9hbWVyaWNhLWNvbXVuaXNtby1wZXJ1LWVjdWFkb3ItbmljYXJhZ3VhLWhlcm1hbm4tdGVydHNjaC1tYXJ0aW4tZnJpYXMtYWx2YXJvLXVyaWJlLTY4MTAzMzEvYW1wLmh0bWw?oc=5	Libertad Digital	2021-08-17	La Fundación de Vox amplía alianzas en Iberoamérica para combatir el comunismo en Perú, Ecuador o Nicaragua	0
Los errores que condujeron al fracaso de la oposición en Nicaragua - Confidencial	https://news.google.com/__i/rss/rd/articles/CBMibGh0dHBzOi8vd3d3LmNvbmZpZGVuY2lhbC5jb20ubmkvcG9saXRpY2EvbG9zLWVycm9yZXMtcXVlLWNvbmR1amVyb24tYWwtZnJhY2Fzby1kZS1sYS1vcG9zaWNpb24tZW4tbmljYXJhZ3VhL9IBcGh0dHBzOi8vd3d3LmNvbmZpZGVuY2lhbC5jb20ubmkvcG9saXRpY2EvbG9zLWVycm9yZXMtcXVlLWNvbmR1amVyb24tYWwtZnJhY2Fzby1kZS1sYS1vcG9zaWNpb24tZW4tbmljYXJhZ3VhL2FtcC8?oc=5	Confidencial	2021-08-17	Los errores que condujeron al fracaso de la oposición en Nicaragua	0
