title	link	source	date	title_corrected	migracion
Loi climat: l'extraction aurifère en Guyane, enjeu d'une réforme du code minier - Le Figaro	https://news.google.com/__i/rss/rd/articles/CBMieGh0dHBzOi8vd3d3LmxlZmlnYXJvLmZyL2ZsYXNoLWVjby9sb2ktY2xpbWF0LWwtZXh0cmFjdGlvbi1hdXJpZmVyZS1lbi1ndXlhbmUtZW5qZXUtZC11bmUtcmVmb3JtZS1kdS1jb2RlLW1pbmllci0yMDIxMDQwOdIBeGh0dHBzOi8vYW1wLmxlZmlnYXJvLmZyL2ZsYXNoLWVjby9sb2ktY2xpbWF0LWwtZXh0cmFjdGlvbi1hdXJpZmVyZS1lbi1ndXlhbmUtZW5qZXUtZC11bmUtcmVmb3JtZS1kdS1jb2RlLW1pbmllci0yMDIxMDQwOQ?oc=5	Le Figaro	2021-04-09	Loi climat: l'extraction aurifère en Guyane, enjeu d'une réforme du code minier	0
Mgr Michel Dubost vient au secours de l’Église de Guyane - Journal La Croix	https://news.google.com/__i/rss/rd/articles/CBMiZmh0dHBzOi8vd3d3LmxhLWNyb2l4LmNvbS9SZWxpZ2lvbi9NZ3ItTWljaGVsLUR1Ym9zdC12aWVudC1zZWNvdXJzLWxFZ2xpc2UtR3V5YW5lLTIwMjEtMDQtMDktMTIwMTE1MDEyNtIBAA?oc=5	Journal La Croix	2021-04-09	Mgr Michel Dubost vient au secours de l’Église de Guyane	0
Un nouveau franchisé Green is better déploie le concept en Guyane - Toute-la-Franchise.com	https://news.google.com/__i/rss/rd/articles/CBMiXGh0dHBzOi8vd3d3LnRvdXRlLWxhLWZyYW5jaGlzZS5jb20vbmV3cy01NDQ5OTItZnJhbmNoaXNlLWdyZWVuLWlzLWJldHRlci1jb25jZXB0LWd1eWFuZS5odG1s0gEA?oc=5	Toute-la-Franchise.com	2021-04-09	Un nouveau franchisé Green is better déploie le concept en Guyane	0
Vols Guyane – métropole : maintenus mais avec tests à l'arrivée - Air-Journal	https://news.google.com/__i/rss/rd/articles/CBMibWh0dHBzOi8vd3d3LmFpci1qb3VybmFsLmZyLzIwMjEtMDQtMTYtdm9scy1ndXlhbmUtbWV0cm9wb2xlLW1haW50ZW51cy1tYWlzLWF2ZWMtdGVzdHMtYS1sYXJyaXZlZS01MjI3MzE3Lmh0bWzSAQA?oc=5	Air-Journal	2021-04-16	Vols Guyane – métropole : maintenus mais avec tests à l'arrivée	0
Le nombre de lits en réanimation pourra bientôt être doublé en Guyane - Toute l'actualité de la Santé en Guyane - FranceGuyane.fr	https://news.google.com/__i/rss/rd/articles/CBMiiAFodHRwczovL3d3dy5mcmFuY2VndXlhbmUuZnIvYWN0dWFsaXRlL3NhbnRlL2Nvcm9uYXZpcnVzL2xlLW5vbWJyZS1kZS1saXRzLWVuLXJlYW5pbWF0aW9uLXBvdXJyYS1iaWVudG90LWV0cmUtZG91YmxlLWVuLWd1eWFuZS00ODIwMDMucGhw0gEA?oc=5	FranceGuyane.fr	2021-04-18	Le nombre de lits en réanimation pourra bientôt être doublé en GuyaneToute l'actualité de la Santé en Guyane	0
Covid-19 : en Guyane, situation sanitaire critique et nouvelles mesures - Le Parisien	https://news.google.com/__i/rss/rd/articles/CBMikAFodHRwczovL3d3dy5sZXBhcmlzaWVuLmZyL3NvY2lldGUvY292aWQtMTktZW4tZ3V5YW5lLXNpdHVhdGlvbi1zYW5pdGFpcmUtY3JpdGlxdWUtZXQtbm91dmVsbGVzLW1lc3VyZXMtMTktMDQtMjAyMS1TSlM3S0hUTUdOQlVYQVJTUzRGT0FFUjQ3US5waHDSAZQBaHR0cHM6Ly93d3cubGVwYXJpc2llbi5mci9hbXAvc29jaWV0ZS9jb3ZpZC0xOS1lbi1ndXlhbmUtc2l0dWF0aW9uLXNhbml0YWlyZS1jcml0aXF1ZS1ldC1ub3V2ZWxsZXMtbWVzdXJlcy0xOS0wNC0yMDIxLVNKUzdLSFRNR05CVVhBUlNTNEZPQUVSNDdRLnBocA?oc=5	Le Parisien	2021-04-19	Covid-19 : en Guyane, situation sanitaire critique et nouvelles mesures	0
En Guyane, deux personnes vaccinées sont mortes d'une forme grave du Covid-19 - BFMTV	https://news.google.com/__i/rss/rd/articles/CBMifWh0dHBzOi8vd3d3LmJmbXR2LmNvbS9zYW50ZS9lbi1ndXlhbmUtZGV1eC1wZXJzb25uZXMtdmFjY2luZWVzLXNvbnQtbW9ydGVzLWQtdW5lLWZvcm1lLWdyYXZlLWR1LWNvdmlkLTE5X0FELTIwMjEwNDI2MDQ0Ni5odG1s0gGBAWh0dHBzOi8vd3d3LmJmbXR2LmNvbS9hbXAvc2FudGUvZW4tZ3V5YW5lLWRldXgtcGVyc29ubmVzLXZhY2NpbmVlcy1zb250LW1vcnRlcy1kLXVuZS1mb3JtZS1ncmF2ZS1kdS1jb3ZpZC0xOV9BRC0yMDIxMDQyNjA0NDYuaHRtbA?oc=5	BFMTV	2021-04-26	En Guyane, deux personnes vaccinées sont mortes d'une forme grave du Covid-19	0
La gendarmerie de Guyane accueille ses deux premiers membres de la réserve opérationnelle amazonienne - Ouest-France	https://news.google.com/__i/rss/rd/articles/CBMidGh0dHA6Ly9saWduZXNkZWRlZmVuc2UuYmxvZ3Mub3Vlc3QtZnJhbmNlLmZyL2FyY2hpdmUvMjAyMS8wNC8yMC9sYS1yb2EtcmVzZXJ2ZS1vcGVyYXRpb25uZWxsZS1hbWF6b25pZW5uZS0yMjA2Mi5odG1s0gEA?oc=5	Ouest-France	2021-04-27	La gendarmerie de Guyane accueille ses deux premiers membres de la réserve opérationnelle amazonienne	0
Météo : la Guyane placée en vigilance rouge pour fortes pluies et orages - Le Parisien	https://news.google.com/__i/rss/rd/articles/CBMikAFodHRwczovL3d3dy5sZXBhcmlzaWVuLmZyL21ldGVvL21ldGVvLWxhLWd1eWFuZS1wbGFjZWUtZW4tdmlnaWxhbmNlLXJvdWdlLXBvdXItZm9ydGVzLXBsdWllcy1ldC1vcmFnZXMtMjctMDQtMjAyMS1MRDZHNkVOT0ZGRUMzREJNQ0JZNEgzTTVTTS5waHDSAZQBaHR0cHM6Ly93d3cubGVwYXJpc2llbi5mci9hbXAvbWV0ZW8vbWV0ZW8tbGEtZ3V5YW5lLXBsYWNlZS1lbi12aWdpbGFuY2Utcm91Z2UtcG91ci1mb3J0ZXMtcGx1aWVzLWV0LW9yYWdlcy0yNy0wNC0yMDIxLUxENkc2RU5PRkZFQzNEQk1DQlk0SDNNNVNNLnBocA?oc=5	Le Parisien	2021-04-27	Météo : la Guyane placée en vigilance rouge pour fortes pluies et orages	0
Le pass sanitaire arrive en Guyane avant l'heure - Toute l'actualité des faits de société en Guyane - FranceGuyane.fr	https://news.google.com/__i/rss/rd/articles/CBMid2h0dHBzOi8vd3d3LmZyYW5jZWd1eWFuZS5mci9hY3R1YWxpdGUvc29jaWV0ZS1zb2NpYWwtZW1wbG9pL2xlLXBhc3Mtc2FuaXRhaXJlLWFycml2ZS1lbi1ndXlhbmUtYXZhbnQtbC1oZXVyZS00ODI1MTcucGhw0gEA?oc=5	FranceGuyane.fr	2021-04-28	Le pass sanitaire arrive en Guyane avant l'heureToute l'actualité des faits de société en Guyane	0
