title	link	source	date	title_corrected	migracion
Rio vai testar 3ª dose com vacinas da Pfizer e da AstraZeneca mesmo para quem tomou CoronaVac - Extra	https://news.google.com/__i/rss/rd/articles/CBMikwFodHRwczovL2V4dHJhLmdsb2JvLmNvbS9ub3RpY2lhcy9yaW8vcmlvLXZhaS10ZXN0YXItMy1kb3NlLWNvbS12YWNpbmFzLWRhLXBmaXplci1kYS1hc3RyYXplbmVjYS1tZXNtby1wYXJhLXF1ZW0tdG9tb3UtY29yb25hdmFjLXJ2MS0xLTI1MTU2NTY2Lmh0bWzSAQA?oc=5	Extra	2021-08-16	Rio vai testar 3ª dose com vacinas da Pfizer e da AstraZeneca mesmo para quem tomou CoronaVac	0
Desde que começou rodízio mais duro já choveu 99 mm em Curitiba - Gazeta do Povo - Curitiba	https://news.google.com/__i/rss/rd/articles/CBMicGh0dHBzOi8vd3d3LmdhemV0YWRvcG92by5jb20uYnIvY3VyaXRpYmEvY3VyaXRpYmEtdGVtLWNodXZhLWludGVuc2EtZS1ncmFuaXpvLWFjdW11bGFkby1qYS1lLWRlLTk5LW1tLWVtLWFnb3N0by_SAXRodHRwczovL3d3dy5nYXpldGFkb3Bvdm8uY29tLmJyL2N1cml0aWJhL2N1cml0aWJhLXRlbS1jaHV2YS1pbnRlbnNhLWUtZ3Jhbml6by1hY3VtdWxhZG8tamEtZS1kZS05OS1tbS1lbS1hZ29zdG8vYW1wLw?oc=5	Gazeta do Povo - Curitiba	2021-08-16	Desde que começou rodízio mais duro já choveu 99 mm em Gazeta do Povo	0
Policial militar atira à queima roupa em mulher durante prisão do filho dela em Passos, no Sul de MG; VÍDEO - G1	https://news.google.com/__i/rss/rd/articles/CBMilgFodHRwczovL2cxLmdsb2JvLmNvbS9tZy9zdWwtZGUtbWluYXMvbm90aWNpYS8yMDIxLzA4LzE2L3BvbGljaWFsLW1pbGl0YXItYXRpcmEtYS1xdWVpbWEtcm91cGEtZW0tbXVsaGVyLWR1cmFudGUtcHJpc2FvLWRvLWZpbGhvLWRlbGEtZW0tbWctdmlkZW8uZ2h0bWzSAaEBaHR0cHM6Ly9nMS5nbG9iby5jb20vZ29vZ2xlL2FtcC9tZy9zdWwtZGUtbWluYXMvbm90aWNpYS8yMDIxLzA4LzE2L3BvbGljaWFsLW1pbGl0YXItYXRpcmEtYS1xdWVpbWEtcm91cGEtZW0tbXVsaGVyLWR1cmFudGUtcHJpc2FvLWRvLWZpbGhvLWRlbGEtZW0tbWctdmlkZW8uZ2h0bWw?oc=5	G1	2021-08-16	Policial militar atira à queima roupa em mulher durante prisão do filho dela em Passos, no Sul de MG; VÍDEO	0
Professora é afastada após menino de 2 anos ser esquecido em creche de SC - G1	https://news.google.com/__i/rss/rd/articles/CBMiiQFodHRwczovL2cxLmdsb2JvLmNvbS9zYy9zYW50YS1jYXRhcmluYS9ub3RpY2lhLzIwMjEvMDgvMTYvcHJvZmVzc29yYS1lLWFmYXN0YWRhLWFwb3MtbWVuaW5vLWRlLTItYW5vcy1zZXItZXNxdWVjaWRvLWVtLWNyZWNoZS1kZS1zYy5naHRtbNIBlAFodHRwczovL2cxLmdsb2JvLmNvbS9nb29nbGUvYW1wL3NjL3NhbnRhLWNhdGFyaW5hL25vdGljaWEvMjAyMS8wOC8xNi9wcm9mZXNzb3JhLWUtYWZhc3RhZGEtYXBvcy1tZW5pbm8tZGUtMi1hbm9zLXNlci1lc3F1ZWNpZG8tZW0tY3JlY2hlLWRlLXNjLmdodG1s?oc=5	G1	2021-08-16	Professora é afastada após menino de 2 anos ser esquecido em creche de SC	0
Cabo reformado da PM é preso acusado de chefiar milícia em Nova Iguaçu - Extra	https://news.google.com/__i/rss/rd/articles/CBMigQFodHRwczovL2V4dHJhLmdsb2JvLmNvbS9jYXNvcy1kZS1wb2xpY2lhL2NhYm8tcmVmb3JtYWRvLWRhLXBtLXByZXNvLWFjdXNhZG8tZGUtY2hlZmlhci1taWxpY2lhLWVtLW5vdmEtaWd1YWN1LXJ2MS0xLTI1MTU3MDU1Lmh0bWzSAQA?oc=5	Extra	2021-08-16	Cabo reformado da PM é preso acusado de chefiar milícia em Nova Iguaçu	0
VÍDEO: com ajuda de adolescente, criança de 2 anos é resgatada de buraco de 4 metros em Uberlândia - G1	https://news.google.com/__i/rss/rd/articles/CBMiowFodHRwczovL2cxLmdsb2JvLmNvbS9tZy90cmlhbmd1bG8tbWluZWlyby9ub3RpY2lhLzIwMjEvMDgvMTYvdmlkZW8tY29tLWFqdWRhLWRlLWFkb2xlc2NlbnRlLWNyaWFuY2EtZGUtMi1hbm9zLWUtcmVzZ2F0YWRhLWRlLWJ1cmFjby1kZS00LW1ldHJvcy1lbS11YmVybGFuZGlhLmdodG1s0gGuAWh0dHBzOi8vZzEuZ2xvYm8uY29tL2dvb2dsZS9hbXAvbWcvdHJpYW5ndWxvLW1pbmVpcm8vbm90aWNpYS8yMDIxLzA4LzE2L3ZpZGVvLWNvbS1hanVkYS1kZS1hZG9sZXNjZW50ZS1jcmlhbmNhLWRlLTItYW5vcy1lLXJlc2dhdGFkYS1kZS1idXJhY28tZGUtNC1tZXRyb3MtZW0tdWJlcmxhbmRpYS5naHRtbA?oc=5	G1	2021-08-16	VÍDEO: com ajuda de adolescente, criança de 2 anos é resgatada de buraco de 4 metros em Uberlândia	0
SP passa Reino Unido em população vacinada - Portal do Governo do Estado de São Paulo	https://news.google.com/__i/rss/rd/articles/CBMiW2h0dHBzOi8vd3d3LnNhb3BhdWxvLnNwLmdvdi5ici91bHRpbWFzLW5vdGljaWFzL3NwLXBhc3NhLXJlaW5vLXVuaWRvLWVtLXBvcHVsYWNhby12YWNpbmFkYS_SAQA?oc=5	Portal do Governo do Estado de São Paulo	2021-08-16	SP passa Reino Unido em população vacinada	0
Indígena transexual se torna cacique de aldeia em MT: 'Corpo de homem e espírito de mulher' - G1	https://news.google.com/__i/rss/rd/articles/CBMilQFodHRwczovL2cxLmdsb2JvLmNvbS9tdC9tYXRvLWdyb3Nzby9ub3RpY2lhLzIwMjEvMDgvMTYvaW5kaWdlbmEtdHJhbnNleHVhbC1zZS10b3JuYS1jYWNpcXVlLWRlLWFsZGVpYS1lbS1tdC1jb3Jwby1kZS1ob21lbS1lLWVzcGlyaXRvLWRlLW11bGhlci5naHRtbNIBoAFodHRwczovL2cxLmdsb2JvLmNvbS9nb29nbGUvYW1wL210L21hdG8tZ3Jvc3NvL25vdGljaWEvMjAyMS8wOC8xNi9pbmRpZ2VuYS10cmFuc2V4dWFsLXNlLXRvcm5hLWNhY2lxdWUtZGUtYWxkZWlhLWVtLW10LWNvcnBvLWRlLWhvbWVtLWUtZXNwaXJpdG8tZGUtbXVsaGVyLmdodG1s?oc=5	G1	2021-08-16	Indígena transexual se torna cacique de aldeia em MT: 'Corpo de homem e espírito de mulher'	0
Mais de 2 mil pessoas na cidade de SP já assinaram termo de recusa para a vacina contra a Covid-19 - G1	https://news.google.com/__i/rss/rd/articles/CBMinQFodHRwczovL2cxLmdsb2JvLmNvbS9zcC9zYW8tcGF1bG8vbm90aWNpYS8yMDIxLzA4LzE3L21haXMtZGUtMi1taWwtcGVzc29hcy1uYS1jaWRhZGUtZGUtc3AtamEtYXNzaW5hcmFtLXRlcm1vLWRlLXJlY3VzYS1wYXJhLWEtdmFjaW5hLWNvbnRyYS1hLWNvdmlkLTE5LmdodG1s0gGoAWh0dHBzOi8vZzEuZ2xvYm8uY29tL2dvb2dsZS9hbXAvc3Avc2FvLXBhdWxvL25vdGljaWEvMjAyMS8wOC8xNy9tYWlzLWRlLTItbWlsLXBlc3NvYXMtbmEtY2lkYWRlLWRlLXNwLWphLWFzc2luYXJhbS10ZXJtby1kZS1yZWN1c2EtcGFyYS1hLXZhY2luYS1jb250cmEtYS1jb3ZpZC0xOS5naHRtbA?oc=5	G1	2021-08-17	Mais de 2 mil pessoas na cidade de SP já assinaram termo de recusa para a vacina contra a Covid-19	0
Menino de 6 anos grava a irmã sendo esfaqueada para enviar imagens à mãe; VÍDEO - G1	https://news.google.com/__i/rss/rd/articles/CBMiiwFodHRwczovL2cxLmdsb2JvLmNvbS9zcC9zYW50b3MtcmVnaWFvL25vdGljaWEvMjAyMS8wOC8xNy9tZW5pbm8tZGUtNi1hbm9zLWdyYXZhLWEtaXJtYS1zZW5kby1lc2ZhcXVlYWRhLXBhcmEtbW9zdHJhci1wYXJhLWEtbWFlLXZpZGVvLmdodG1s0gGWAWh0dHBzOi8vZzEuZ2xvYm8uY29tL2dvb2dsZS9hbXAvc3Avc2FudG9zLXJlZ2lhby9ub3RpY2lhLzIwMjEvMDgvMTcvbWVuaW5vLWRlLTYtYW5vcy1ncmF2YS1hLWlybWEtc2VuZG8tZXNmYXF1ZWFkYS1wYXJhLW1vc3RyYXItcGFyYS1hLW1hZS12aWRlby5naHRtbA?oc=5	G1	2021-08-17	Menino de 6 anos grava a irmã sendo esfaqueada para enviar imagens à mãe; VÍDEO	0
