title	link	source	date	title_corrected
Monedero figura en una organización de Correa en plena polémica por los pagos de Ecuador a Podemos - Okdiario	https://news.google.com/__i/rss/rd/articles/CBMibGh0dHBzOi8vb2tkaWFyaW8uY29tL2VzcGFuYS9tb25lZGVyby1maWd1cmEtb3JnYW5pemFjaW9uLWNvcnJlYS1wbGVuYS1wb2xlbWljYS1wYWdvcy1lY3VhZG9yLXBvZGVtb3MtNzY2NjM4MdIBcGh0dHBzOi8vb2tkaWFyaW8uY29tL2VzcGFuYS9tb25lZGVyby1maWd1cmEtb3JnYW5pemFjaW9uLWNvcnJlYS1wbGVuYS1wb2xlbWljYS1wYWdvcy1lY3VhZG9yLXBvZGVtb3MtNzY2NjM4MS9hbXA?oc=5	Okdiario	2021-08-17	Monedero figura en una organización de Correa en plena polémica por los pagos de Ecuador a Podemos
De nuevo Loustau y Cunha: Conmebol confirma árbitros para la triple fecha de clasificatorias - BioBioChile	https://news.google.com/__i/rss/rd/articles/CBMiqAFodHRwczovL3d3dy5iaW9iaW9jaGlsZS5jbC9ub3RpY2lhcy9kZXBvcnRlcy9mdXRib2wvbGEtcm9qYS8yMDIxLzA4LzE3L2RlLW51ZXZvLWxvdXN0YXUteS1jdW5oYS1jb25tZWJvbC1jb25maXJtYS1hcmJpdHJvcy1wYXJhLWxhLXRyaXBsZS1mZWNoYS1kZS1jbGFzaWZpY2F0b3JpYXMuc2h0bWzSAawBaHR0cHM6Ly93d3cuYmlvYmlvY2hpbGUuY2wvbm90aWNpYXMvZGVwb3J0ZXMvZnV0Ym9sL2xhLXJvamEvMjAyMS8wOC8xNy9hbXAvZGUtbnVldm8tbG91c3RhdS15LWN1bmhhLWNvbm1lYm9sLWNvbmZpcm1hLWFyYml0cm9zLXBhcmEtbGEtdHJpcGxlLWZlY2hhLWRlLWNsYXNpZmljYXRvcmlhcy5zaHRtbA?oc=5	BioBioChile	2021-08-17	De nuevo Loustau y Cunha: Conmebol confirma árbitros para la triple fecha de clasificatorias
Meta de incremento de 40.000 barriles para 2021 llegaría con ayuda privada; duplicación se ve más lejana - El Universo	https://news.google.com/__i/rss/rd/articles/CBMimwFodHRwczovL3d3dy5lbHVuaXZlcnNvLmNvbS9ub3RpY2lhcy9lY29ub21pYS9jb21vLXNlLWNvbnNlZ3VpcmEtbGEtbWV0YS1kZS1wcm9kdWNpci00MDAwMC1iYXJyaWxlcy1hLWRpY2llbWJyZS1kZWwtMjAyMS1wcm9wdWVzdGEtcG9yLWd1aWxsZXJtby1sYXNzby1ub3RhL9IBqgFodHRwczovL3d3dy5lbHVuaXZlcnNvLmNvbS9ub3RpY2lhcy9lY29ub21pYS9jb21vLXNlLWNvbnNlZ3VpcmEtbGEtbWV0YS1kZS1wcm9kdWNpci00MDAwMC1iYXJyaWxlcy1hLWRpY2llbWJyZS1kZWwtMjAyMS1wcm9wdWVzdGEtcG9yLWd1aWxsZXJtby1sYXNzby1ub3RhLz9vdXRwdXRUeXBlPWFtcA?oc=5	El Universo	2021-08-17	Meta de incremento de 40.000 barriles para 2021 llegaría con ayuda privada; duplicación se ve más lejana
En reinicio de dosis de Sinovac hubo masiva afluencia; otras personas fueron por otras marcas anticoronavirus - El Universo	https://news.google.com/__i/rss/rd/articles/CBMinAFodHRwczovL3d3dy5lbHVuaXZlcnNvLmNvbS9ub3RpY2lhcy9lY3VhZG9yL2dyYW4tYWZsdWVuY2lhLWRlLXBlcnNvbmFzLWVuLXB1bnRvcy1kZS12YWN1bmFjaW9uLXRyYXMtcmVpbmljaW8tZGUtYXBsaWFjaW9uLWRlLXNlZ3VuZGFzLWRvc2lzLWRlLXNpbm92YWMtbm90YS_SAasBaHR0cHM6Ly93d3cuZWx1bml2ZXJzby5jb20vbm90aWNpYXMvZWN1YWRvci9ncmFuLWFmbHVlbmNpYS1kZS1wZXJzb25hcy1lbi1wdW50b3MtZGUtdmFjdW5hY2lvbi10cmFzLXJlaW5pY2lvLWRlLWFwbGlhY2lvbi1kZS1zZWd1bmRhcy1kb3Npcy1kZS1zaW5vdmFjLW5vdGEvP291dHB1dFR5cGU9YW1w?oc=5	El Universo	2021-08-17	En reinicio de dosis de Sinovac hubo masiva afluencia; otras personas fueron por otras marcas anticoronavirus
La enigmática Cueva de los Tayos en Ecuador: Un tesoro escondido, una biblioteca metálica y mundos intraterrestres - El Universo	https://news.google.com/__i/rss/rd/articles/CBMiowFodHRwczovL3d3dy5lbHVuaXZlcnNvLmNvbS9ub3RpY2lhcy9pbmZvcm1lcy9sYS1lbmlnbWF0aWNhLWN1ZXZhLWRlLWxvcy10YXlvcy1lbi1lY3VhZG9yLXVuLXRlc29yby1lc2NvbmRpZG8tdW5hLWJpYmxpb3RlY2EtbWV0YWxpY2EteS1tdW5kb3MtaW50cmF0ZXJyZXN0cmVzLW5vdGEv0gGyAWh0dHBzOi8vd3d3LmVsdW5pdmVyc28uY29tL25vdGljaWFzL2luZm9ybWVzL2xhLWVuaWdtYXRpY2EtY3VldmEtZGUtbG9zLXRheW9zLWVuLWVjdWFkb3ItdW4tdGVzb3JvLWVzY29uZGlkby11bmEtYmlibGlvdGVjYS1tZXRhbGljYS15LW11bmRvcy1pbnRyYXRlcnJlc3RyZXMtbm90YS8_b3V0cHV0VHlwZT1hbXA?oc=5	El Universo	2021-08-17	La enigmática Cueva de los Tayos en Ecuador: Un tesoro escondido, una biblioteca metálica y mundos intraterrestres
Un accidente en la vía Alóag- Santo Domingo complica el paso desde Pichincha hacia la Costa - El Comercio (Ecuador)	https://news.google.com/__i/rss/rd/articles/CBMiXWh0dHBzOi8vd3d3LmVsY29tZXJjaW8uY29tL2FjdHVhbGlkYWQvZWN1YWRvci9hY2NpZGVudGUtYWxvYWctc2FudG9kb21pbmdvLWNvbXBsaWNhLXBhc28uaHRtbNIBAA?oc=5	El Comercio (Ecuador)	2021-08-17	Un accidente en la vía Alóag- Santo Domingo complica el paso desde Pichincha hacia la Costa
Miguel Ángel Loor: Es normal que cuando se cometen errores los perjudicados no estén contentos - El Universo	https://news.google.com/__i/rss/rd/articles/CBMingFodHRwczovL3d3dy5lbHVuaXZlcnNvLmNvbS9kZXBvcnRlcy9jYW1wZW9uYXRvLWVjdWF0b3JpYW5vL21pZ3VlbC1hbmdlbC1sb29yLWVzLW5vcm1hbC1xdWUtY3VhbmRvLXNlLWNvbWV0ZW4tZXJyb3Jlcy1sb3MtcGVyanVkaWNhZG9zLW5vLWVzdGVuLWNvbnRlbnRvcy1ub3RhL9IBrQFodHRwczovL3d3dy5lbHVuaXZlcnNvLmNvbS9kZXBvcnRlcy9jYW1wZW9uYXRvLWVjdWF0b3JpYW5vL21pZ3VlbC1hbmdlbC1sb29yLWVzLW5vcm1hbC1xdWUtY3VhbmRvLXNlLWNvbWV0ZW4tZXJyb3Jlcy1sb3MtcGVyanVkaWNhZG9zLW5vLWVzdGVuLWNvbnRlbnRvcy1ub3RhLz9vdXRwdXRUeXBlPWFtcA?oc=5	El Universo	2021-08-17	Miguel Ángel Loor: Es normal que cuando se cometen errores los perjudicados no estén contentos
Matrículas en el régimen Sierra y Amazonía se extienden hasta el 23 de agosto - El Comercio (Ecuador)	https://news.google.com/__i/rss/rd/articles/CBMiZGh0dHBzOi8vd3d3LmVsY29tZXJjaW8uY29tL3RlbmRlbmNpYXMvc29jaWVkYWQvbWF0cmljdWxhcy1lZHVjYWNpb24tZXN0dWRpYW50ZXMtc2llcnJhLWFtYXpvbmlhLmh0bWzSAQA?oc=5	El Comercio (Ecuador)	2021-08-17	Matrículas en el régimen Sierra y Amazonía se extienden hasta el 23 de agosto
Guillermo Lasso entrega proyecto de reformas a la educación superior y pide aprobación urgente de la Asamblea - El Universo	https://news.google.com/__i/rss/rd/articles/CBMikAFodHRwczovL3d3dy5lbHVuaXZlcnNvLmNvbS9ub3RpY2lhcy9wb2xpdGljYS9ndWlsbGVybW8tbGFzc28tZW50cmVnYS1wcm95ZWN0by1yZWZvcm1hcy1lZHVjYWNpb24tc3VwZXJpb3ItcGlkZS1hcHJvYmFjaW9uLXVyZ2VudGUtYXNhbWJsZWEtbm90YS_SAZ8BaHR0cHM6Ly93d3cuZWx1bml2ZXJzby5jb20vbm90aWNpYXMvcG9saXRpY2EvZ3VpbGxlcm1vLWxhc3NvLWVudHJlZ2EtcHJveWVjdG8tcmVmb3JtYXMtZWR1Y2FjaW9uLXN1cGVyaW9yLXBpZGUtYXByb2JhY2lvbi11cmdlbnRlLWFzYW1ibGVhLW5vdGEvP291dHB1dFR5cGU9YW1w?oc=5	El Universo	2021-08-17	Guillermo Lasso entrega proyecto de reformas a la educación superior y pide aprobación urgente de la Asamblea
Erwin Ronquillo: 'Hay muchos niños no registrados' - El Comercio (Ecuador)	https://news.google.com/__i/rss/rd/articles/CBMiWGh0dHBzOi8vd3d3LmVsY29tZXJjaW8uY29tL3NvY2llZGFkLTIvbWVub3Jlcy1yZWdpc3Ryby1kZXNudXRyaWNpb24taW5mYW50aWwtY2lmcmFzLmh0bWzSAQA?oc=5	El Comercio (Ecuador)	2021-08-17	Erwin Ronquillo: 'Hay muchos niños no registrados'
Cuatro personas resultaron heridas tras una balacera en una gallera clandestina de Guayas - El Comercio (Ecuador)	https://news.google.com/__i/rss/rd/articles/CBMiaWh0dHBzOi8vd3d3LmVsY29tZXJjaW8uY29tL2FjdHVhbGlkYWQvc2VndXJpZGFkL3BlcnNvbmFzLWhlcmlkYXMtYmFsYWNlcmEtZ2FsbGVyYS1jbGFuZGVzdGluYS1ndWF5YXMuaHRtbNIBAA?oc=5	El Comercio (Ecuador)	2021-08-17	Cuatro personas resultaron heridas tras una balacera en una gallera clandestina de Guayas
La Conaie dice que está en camino de unificar con Pachakutik la lucha institucional y legal - El Comercio (Ecuador)	https://news.google.com/__i/rss/rd/articles/CBMiXmh0dHBzOi8vd3d3LmVsY29tZXJjaW8uY29tL2FjdHVhbGlkYWQvcG9saXRpY2EvY29uYWllLWNhbWluby11bmlmaWNhY2lvbi1sZWdhbC1wYWNoYWt1dGlrLmh0bWzSAQA?oc=5	El Comercio (Ecuador)	2021-08-17	La Conaie dice que está en camino de unificar con Pachakutik la lucha institucional y legal
Ecuador: vacunación reduce ocupación de camas hospitalarias - WPLG Local 10	https://news.google.com/__i/rss/rd/articles/CBMiZmh0dHBzOi8vd3d3LmxvY2FsMTAuY29tL2VzcGFub2wvMjAyMS8wOC8xNy9lY3VhZG9yLXZhY3VuYWNpb24tcmVkdWNlLW9jdXBhY2lvbi1kZS1jYW1hcy1ob3NwaXRhbGFyaWFzL9IBAA?oc=5	WPLG Local 10	2021-08-17	Ecuador: vacunación reduce ocupación de camas hospitalarias
CPCCS investigará denuncias de irregularidades en sorteo de medida cautelar presentada por Yunda - Ecuavisa	https://news.google.com/__i/rss/rd/articles/CBMikwFodHRwczovL3d3dy5lY3VhdmlzYS5jb20vbm90aWNpYXMvZWN1YWRvci9jcGNjcy1pbnZlc3RpZ2FyYS1kZW51bmNpYXMtZGUtaXJyZWd1bGFyaWRhZGVzLWVuLXNvcnRlby1kZS1tZWRpZGEtY2F1dGVsYXItcHJlc2VudGFkYS1wb3IteXVuZGEtRUU2NjY5NzjSAZcBaHR0cHM6Ly93d3cuZWN1YXZpc2EuY29tL2FtcC9ub3RpY2lhcy9lY3VhZG9yL2NwY2NzLWludmVzdGlnYXJhLWRlbnVuY2lhcy1kZS1pcnJlZ3VsYXJpZGFkZXMtZW4tc29ydGVvLWRlLW1lZGlkYS1jYXV0ZWxhci1wcmVzZW50YWRhLXBvci15dW5kYS1FRTY2Njk3OA?oc=5	Ecuavisa	2021-08-17	CPCCS investigará denuncias de irregularidades en sorteo de medida cautelar presentada por Yunda
USD 9,3 millones se destinan a compra de equipos militares en Ecuador - El Comercio (Ecuador)	https://news.google.com/__i/rss/rd/articles/CBMiX2h0dHBzOi8vd3d3LmVsY29tZXJjaW8uY29tL2FjdHVhbGlkYWQvc2VndXJpZGFkL2Z1ZXJ6YXMtYXJtYWRhcy1jb21wcmVhcy1lcXVpcG9zLW1pbGl0YXJlcy5odG1s0gEA?oc=5	El Comercio (Ecuador)	2021-08-17	USD 9,3 millones se destinan a compra de equipos militares en Ecuador
Borussia Dortmund vs. Bayern Munich: horarios y canales para ver en vivo la Supercopa de Alemania - El Universo	https://news.google.com/__i/rss/rd/articles/CBMikAFodHRwczovL3d3dy5lbHVuaXZlcnNvLmNvbS9kZXBvcnRlcy9mdXRib2wvYm9ydXNzaWEtZG9ydG11bmQtdnMtYmF5ZXJuLW11bmljaC1ob3Jhcmlvcy15LWNhbmFsZXMtcGFyYS12ZXItZW4tdml2by1sYS1zdXBlcmNvcGEtZGUtYWxlbWFuaWEtbm90YS_SAQA?oc=5	El Universo	2021-08-17	Borussia Dortmund vs. Bayern Munich: horarios y canales para ver en vivo la Supercopa de Alemania
Asamblea de Ecuador inhabilita por dos años al excontralor Pablo Celi tras juicio político - CNN	https://news.google.com/__i/rss/rd/articles/CBMiXmh0dHBzOi8vY25uZXNwYW5vbC5jbm4uY29tLzIwMjEvMDgvMTcvZWN1YWRvci1pbmhhYmlsaXRhLWRvcy1hbm9zLWV4Y29udHJhbG9yLXBhYmxvLWNlbGktb3JpeC_SAWJodHRwczovL2NubmVzcGFub2wuY25uLmNvbS8yMDIxLzA4LzE3L2VjdWFkb3ItaW5oYWJpbGl0YS1kb3MtYW5vcy1leGNvbnRyYWxvci1wYWJsby1jZWxpLW9yaXgvYW1wLw?oc=5	CNN	2021-08-17	Asamblea de Ecuador inhabilita por dos años al excontralor Pablo Celi tras juicio político
"""Sale buen pan de la harina que se muele aquí"": El molino de piedra impulsado por agua que ha sobrevivido a... - RT en Español"	https://news.google.com/__i/rss/rd/articles/CBMiU2h0dHBzOi8vYWN0dWFsaWRhZC5ydC5jb20vYWN0dWFsaWRhZC80MDEwNDUtZWN1YWRvci11bHRpbW8tbW9saW5vLXBpZWRyYS1hZ3VhLW5vcnRl0gFXaHR0cHM6Ly9hY3R1YWxpZGFkLnJ0LmNvbS9hY3R1YWxpZGFkLzQwMTA0NS1lY3VhZG9yLXVsdGltby1tb2xpbm8tcGllZHJhLWFndWEtbm9ydGUvYW1w?oc=5	RT en Español	2021-08-17	"""Sale buen pan de la harina que se muele aquí"": El molino de piedra impulsado por agua que ha sobrevivido a..."
La Vuelta a España 2021: etapa 5, horarios y canales para ver en vivo la última gran vuelta de la temporada - El Universo	https://news.google.com/__i/rss/rd/articles/CBMiogFodHRwczovL3d3dy5lbHVuaXZlcnNvLmNvbS9kZXBvcnRlcy9vdHJvcy1kZXBvcnRlcy9sYS12dWVsdGEtYS1lc3BhbmEtMjAyMS1ldGFwYS01LWhvcmFyaW9zLXktY2FuYWxlcy1wYXJhLXZlci1lbi12aXZvLWxhLXVsdGltYS1ncmFuLXZ1ZWx0YS1kZS1sYS10ZW1wb3JhZGEtbm90YS_SAQA?oc=5	El Universo	2021-08-17	La Vuelta a España 2021: etapa 5, horarios y canales para ver en vivo la última gran vuelta de la temporada
"""¿Y qué tal eres para lavar platos?"": Las preguntas machistas de un presentador a la medallista olímpica... - RT en Español"	https://news.google.com/__i/rss/rd/articles/CBMiZGh0dHBzOi8vYWN0dWFsaWRhZC5ydC5jb20vYWN0dWFsaWRhZC80MDExMjgtbGF2YXItcGxhdG9zLW1hY2hpc3RhLXByZXNlbnRhZG9yLW1lZGFsbGlzdGEtZWN1YXRvcmlhbmHSAWhodHRwczovL2FjdHVhbGlkYWQucnQuY29tL2FjdHVhbGlkYWQvNDAxMTI4LWxhdmFyLXBsYXRvcy1tYWNoaXN0YS1wcmVzZW50YWRvci1tZWRhbGxpc3RhLWVjdWF0b3JpYW5hL2FtcA?oc=5	RT en Español	2021-08-17	"""¿Y qué tal eres para lavar platos?"": Las preguntas machistas de un presentador a la medallista olímpica..."
Fiscalía convoca a rendir versión a defensora del Pueblo subrogante, Zaida Rovira, investigada por usurpación de funciones - El Universo	https://news.google.com/__i/rss/rd/articles/CBMiqwFodHRwczovL3d3dy5lbHVuaXZlcnNvLmNvbS9ub3RpY2lhcy9wb2xpdGljYS9maXNjYWxpYS1jb252b2NhLWEtcmVuZGlyLXZlcnNpb24tYS1kZWZlbnNvcmEtZGVsLXB1ZWJsby1zdWJyb2dhbnRlLXphaWRhLXJvdmlyYS1pbnZlc3RpZ2FkYS1wb3ItdXN1cnBhY2lvbi1kZS1mdW5jaW9uZXMtbm90YS_SAboBaHR0cHM6Ly93d3cuZWx1bml2ZXJzby5jb20vbm90aWNpYXMvcG9saXRpY2EvZmlzY2FsaWEtY29udm9jYS1hLXJlbmRpci12ZXJzaW9uLWEtZGVmZW5zb3JhLWRlbC1wdWVibG8tc3Vicm9nYW50ZS16YWlkYS1yb3ZpcmEtaW52ZXN0aWdhZGEtcG9yLXVzdXJwYWNpb24tZGUtZnVuY2lvbmVzLW5vdGEvP291dHB1dFR5cGU9YW1w?oc=5	El Universo	2021-08-17	Fiscalía convoca a rendir versión a defensora del Pueblo subrogante, Zaida Rovira, investigada por usurpación de funciones
Oficial: Johan Mina fue presentado en su nuevo club - Bolavip Ecuador	https://news.google.com/__i/rss/rd/articles/CBMifmh0dHBzOi8vYm9sYXZpcC5jb20vZWMvZnV0Ym9sZWN1YWRvci9PZmljaWFsLUpvaGFuLU1pbmEtZnVlLXByZXNlbnRhZG8tZW4tc3UtbnVldm8tY2x1Yi1Fc3RvcmlsLWRlLVBvcnR1Z2FsLTIwMjEwODE3LTAwMDguaHRtbNIBggFodHRwczovL2JvbGF2aXAuY29tL2VjL2FtcC9mdXRib2xlY3VhZG9yL09maWNpYWwtSm9oYW4tTWluYS1mdWUtcHJlc2VudGFkby1lbi1zdS1udWV2by1jbHViLUVzdG9yaWwtZGUtUG9ydHVnYWwtMjAyMTA4MTctMDAwOC5odG1s?oc=5	Bolavip Ecuador	2021-08-17	Oficial: Johan Mina fue presentado en su nuevo club
Países latinoamericanos en alerta por la crisis en Afganistán - El Diario	https://news.google.com/__i/rss/rd/articles/CBMiSmh0dHBzOi8vZWxkaWFyaW8uY29tLzIwMjEvMDgvMTcvcGFpc2VzLWxhdGlub2FtZXJpY2Fub3MtYWxlcnRhLWFmZ2FuaXN0YW4v0gFKaHR0cHM6Ly9lbGRpYXJpby5jb20vMjAyMS8wOC8xNy9wYWlzZXMtbGF0aW5vYW1lcmljYW5vcy1hbGVydGEtYWZnYW5pc3Rhbi8?oc=5	El Diario	2021-08-17	Países latinoamericanos en alerta por la crisis en Afganistán
Carlo Ancelotti cierra la puerta a Cristiano Ronaldo - El Universo	https://news.google.com/__i/rss/rd/articles/CBMiZWh0dHBzOi8vd3d3LmVsdW5pdmVyc28uY29tL2RlcG9ydGVzL2Z1dGJvbC9jYXJsby1hbmNlbG90dGktY2llcnJhLWxhLXB1ZXJ0YS1hLWNyaXN0aWFuby1yb25hbGRvLW5vdGEv0gF0aHR0cHM6Ly93d3cuZWx1bml2ZXJzby5jb20vZGVwb3J0ZXMvZnV0Ym9sL2NhcmxvLWFuY2Vsb3R0aS1jaWVycmEtbGEtcHVlcnRhLWEtY3Jpc3RpYW5vLXJvbmFsZG8tbm90YS8_b3V0cHV0VHlwZT1hbXA?oc=5	El Universo	2021-08-17	Carlo Ancelotti cierra la puerta a Cristiano Ronaldo
La venganza del narco; Lasso afronta otro descomunal riesgo - Primicias	https://news.google.com/__i/rss/rd/articles/CBMiUGh0dHBzOi8vd3d3LnByaW1pY2lhcy5lYy9ub3RpY2lhcy9maXJtYXMvdmVuZ2FuemEtbmFyY28tbGFzc28tZGVzY29tdW5hbC1yaWVzZ28v0gEA?oc=5	Primicias	2021-08-17	La venganza del narco; Lasso afronta otro descomunal riesgo
El galón de gasolina extra de Ecuador cuesta más que en Colombia - El Comercio (Ecuador)	https://news.google.com/__i/rss/rd/articles/CBMiWmh0dHBzOi8vd3d3LmVsY29tZXJjaW8uY29tL2FjdHVhbGlkYWQvbmVnb2Npb3MvcHJlY2lvLWdhc29saW5hLWV4dHJhLWVjdWFkb3ItY29sb21iaWEuaHRtbNIBAA?oc=5	El Comercio (Ecuador)	2021-08-17	El galón de gasolina extra de Ecuador cuesta más que en Colombia
Alexander Domínguez, arquero de Ecuador, se acerca a Cerro Largo - Ovación	https://news.google.com/__i/rss/rd/articles/CBMiXmh0dHBzOi8vd3d3Lm92YWNpb25kaWdpdGFsLmNvbS51eS9mdXRib2wvYWxleGFuZGVyLWRvbWluZ3Vlei1hcnF1ZXJvLWVjdWFkb3ItYWNlcmNhLWNlcnJvLmh0bWzSAWJodHRwczovL3d3dy5vdmFjaW9uZGlnaXRhbC5jb20udXkvYW1wL2Z1dGJvbC9hbGV4YW5kZXItZG9taW5ndWV6LWFycXVlcm8tZWN1YWRvci1hY2VyY2EtY2Vycm8uaHRtbA?oc=5	Ovación	2021-08-17	Alexander Domínguez, arquero de Ecuador, se acerca a Cerro Largo
Ecuador recibirá 2% del dinero que el FMI entregará a la región - El Comercio (Ecuador)	https://news.google.com/__i/rss/rd/articles/CBMiWWh0dHBzOi8vd3d3LmVsY29tZXJjaW8uY29tL2FjdHVhbGlkYWQvbmVnb2Npb3MvZWN1YWRvci1kaW5lcm8tZm1pLXJlY3Vyc29zLWdyYXR1aXRvcy5odG1s0gEA?oc=5	El Comercio (Ecuador)	2021-08-17	Ecuador recibirá 2% del dinero que el FMI entregará a la región
Ecuador registra 100 nuevos casos de covid-19 y acumula 495.115 positivos - Ecuavisa	https://news.google.com/__i/rss/rd/articles/CBMie2h0dHBzOi8vd3d3LmVjdWF2aXNhLmNvbS9ub3RpY2lhcy9lY3VhZG9yL2VjdWFkb3ItcmVnaXN0cmEtMTAwLW51ZXZvcy1jYXNvcy1kZS1jb3ZpZC0xOS15LWFjdW11bGEtNDk1MTE1LXBvc2l0aXZvcy1CRDY2NTM4ONIBf2h0dHBzOi8vd3d3LmVjdWF2aXNhLmNvbS9hbXAvbm90aWNpYXMvZWN1YWRvci9lY3VhZG9yLXJlZ2lzdHJhLTEwMC1udWV2b3MtY2Fzb3MtZGUtY292aWQtMTkteS1hY3VtdWxhLTQ5NTExNS1wb3NpdGl2b3MtQkQ2NjUzODg?oc=5	Ecuavisa	2021-08-17	Ecuador registra 100 nuevos casos de covid-19 y acumula 495.115 positivos
Falleció Rodrigo Paz presidente honorario de Liga de Quito y exAlcalde - El Comercio (Ecuador)	https://news.google.com/__i/rss/rd/articles/CBMic2h0dHBzOi8vd3d3LmVsY29tZXJjaW8uY29tL2RlcG9ydGVzL2ZhbGxlY2lvLXJvZHJpZ28tcGF6LXByZXNpZGVudGUtaG9ub3JhcmlvLWRlLWxpZ2EtZGUtcXVpdG8tZXhhbGNhbGRlLXF1aXRvLmh0bWzSAQA?oc=5	El Comercio (Ecuador)	2021-08-17	Falleció Rodrigo Paz presidente honorario de Liga de Quito y exAlcalde
Hombre sufre fuerte caída mientras podaba árbol en cancha de tenis del Parque Ecuador de Concepción - BioBioChile	https://news.google.com/__i/rss/rd/articles/CBMitAFodHRwczovL3d3dy5iaW9iaW9jaGlsZS5jbC9ub3RpY2lhcy9uYWNpb25hbC9yZWdpb24tZGVsLWJpby1iaW8vMjAyMS8wOC8xNy9ob21icmUtc3VmcmUtZnVlcnRlLWNhaWRhLW1pZW50cmFzLXBvZGFiYS1hcmJvbC1lbi1jYW5jaGEtZGUtdGVuaXMtZGVsLXBhcnF1ZS1lY3VhZG9yLWRlLWNvbmNlcGNpb24uc2h0bWzSAbgBaHR0cHM6Ly93d3cuYmlvYmlvY2hpbGUuY2wvbm90aWNpYXMvbmFjaW9uYWwvcmVnaW9uLWRlbC1iaW8tYmlvLzIwMjEvMDgvMTcvYW1wL2hvbWJyZS1zdWZyZS1mdWVydGUtY2FpZGEtbWllbnRyYXMtcG9kYWJhLWFyYm9sLWVuLWNhbmNoYS1kZS10ZW5pcy1kZWwtcGFycXVlLWVjdWFkb3ItZGUtY29uY2VwY2lvbi5zaHRtbA?oc=5	BioBioChile	2021-08-17	Hombre sufre fuerte caída mientras podaba árbol en cancha de tenis del Parque Ecuador de Concepción
¿Cómo evitar caer en estafas con bitcoins? - La Hora (Ecuador)	https://news.google.com/__i/rss/rd/articles/CBMiN2h0dHBzOi8vd3d3LmxhaG9yYS5jb20uZWMvcGFpcy9ldml0YXItZXN0YWZhcy1iaXRjb2lucy_SAQA?oc=5	La Hora (Ecuador)	2021-08-17	¿Cómo evitar caer en estafas con bitcoins?
Usuarios de buses en Quito que cobran USD 0,35 se quejan del aforo - El Comercio (Ecuador)	https://news.google.com/__i/rss/rd/articles/CBMiU2h0dHBzOi8vd3d3LmVsY29tZXJjaW8uY29tL2FjdHVhbGlkYWQvcXVpdG8vcGFzYWplLWJ1c2VzLXF1aXRvLXVzdWFyaW9zLXF1ZWphcy5odG1s0gEA?oc=5	El Comercio (Ecuador)	2021-08-17	Usuarios de buses en Quito que cobran USD 0,35 se quejan del aforo
Descubren tres especies de orquídeas en Ecuador - El Universo	https://news.google.com/__i/rss/rd/articles/CBMiY2h0dHBzOi8vd3d3LmVsdW5pdmVyc28uY29tL2xhcmV2aXN0YS9lY29sb2dpYS9kZXNjdWJyZW4tdHJlcy1lc3BlY2llcy1kZS1vcnF1aWRlYXMtZW4tZWN1YWRvci1ub3RhL9IBcmh0dHBzOi8vd3d3LmVsdW5pdmVyc28uY29tL2xhcmV2aXN0YS9lY29sb2dpYS9kZXNjdWJyZW4tdHJlcy1lc3BlY2llcy1kZS1vcnF1aWRlYXMtZW4tZWN1YWRvci1ub3RhLz9vdXRwdXRUeXBlPWFtcA?oc=5	El Universo	2021-08-17	Descubren tres especies de orquídeas en Ecuador
Ministro Luis Pachala dice que la pobreza en Ecuador tiene rostro de 'ruralidad' - El Comercio (Ecuador)	https://news.google.com/__i/rss/rd/articles/CBMiXWh0dHBzOi8vd3d3LmVsY29tZXJjaW8uY29tL2FjdHVhbGlkYWQvcG9saXRpY2EvbWluaXN0cm8tcG9icmV6YS1lY3VhZG9yLXJvc3Ryby1ydXJhbGlkYWQuaHRtbNIBAA?oc=5	El Comercio (Ecuador)	2021-08-17	Ministro Luis Pachala dice que la pobreza en Ecuador tiene rostro de 'ruralidad'
La LOEI incluye la prevención de la violencia sexual en las aulas - La Hora (Ecuador)	https://news.google.com/__i/rss/rd/articles/CBMiYWh0dHBzOi8vd3d3LmxhaG9yYS5jb20uZWMvcGFpcy9sYS1sb2VpLWluY2x1eWUtbGEtcHJldmVuY2lvbi1kZS1sYS12aW9sZW5jaWEtc2V4dWFsLWVuLWxhcy1hdWxhcy_SAQA?oc=5	La Hora (Ecuador)	2021-08-17	La LOEI incluye la prevención de la violencia sexual en las aulas
