title	link	source	date	title_corrected
El drama de TransMilenio: colados no le temen a la ley - El Tiempo	https://news.google.com/__i/rss/rd/articles/CBMiZWh0dHBzOi8vd3d3LmVsdGllbXBvLmNvbS9ib2dvdGEvY29sYWRvcy1lbi10cmFuc21pbGVuaW8tZXN0dWRpby1kZS1sYS11bml2ZXJzaWRhZC1kZS1sb3MtYW5kZXMtNjExMDM00gFpaHR0cHM6Ly93d3cuZWx0aWVtcG8uY29tL2FtcC9ib2dvdGEvY29sYWRvcy1lbi10cmFuc21pbGVuaW8tZXN0dWRpby1kZS1sYS11bml2ZXJzaWRhZC1kZS1sb3MtYW5kZXMtNjExMDM0?oc=5	El Tiempo	2021-08-17	El drama de TransMilenio: colados no le temen a la ley
Con 129 vehículos, Transmetro retoma operación desde hoy - EL HERALDO	https://news.google.com/__i/rss/rd/articles/CBMiZGh0dHBzOi8vd3d3LmVsaGVyYWxkby5jby9iYXJyYW5xdWlsbGEvY29uLTEyOS12ZWhpY3Vsb3MtdHJhbnNtZXRyby1yZXRvbWEtb3BlcmFjaW9uLWRlc2RlLWhveS04NDI0OTPSAQA?oc=5	EL HERALDO	2021-08-17	Con 129 vehículos, Transmetro retoma operación desde hoy
Suspenden servicio de agua en sectores de Barranquilla y Soledad - EL HERALDO	https://news.google.com/__i/rss/rd/articles/CBMibWh0dHBzOi8vd3d3LmVsaGVyYWxkby5jby9iYXJyYW5xdWlsbGEvc3VzcGVuZGVuLXNlcnZpY2lvLWRlLWFndWEtZW4tc2VjdG9yZXMtZGUtYmFycmFucXVpbGxhLXktc29sZWRhZC04NDI0OTHSAQA?oc=5	EL HERALDO	2021-08-17	Suspenden servicio de agua en sectores de Barranquilla y Soledad
Cayó uno de los presuntos mayores traficantes y distribuidores de billetes falsos en Colombia - Revista Semana	https://news.google.com/__i/rss/rd/articles/CBMijAFodHRwczovL3d3dy5zZW1hbmEuY29tL25hY2lvbi9hcnRpY3Vsby9jYXlvLXVuby1kZS1sb3MtcHJlc3VudG9zLW1heW9yZXMtdHJhZmljYW50ZXMteS1kaXN0cmlidWlkb3Jlcy1kZS1iaWxsZXRlcy1mYWxzb3MtZW4tY29sb21iaWEvMjAyMTAyL9IBkAFodHRwczovL3d3dy5zZW1hbmEuY29tL2FtcC9uYWNpb24vYXJ0aWN1bG8vY2F5by11bm8tZGUtbG9zLXByZXN1bnRvcy1tYXlvcmVzLXRyYWZpY2FudGVzLXktZGlzdHJpYnVpZG9yZXMtZGUtYmlsbGV0ZXMtZmFsc29zLWVuLWNvbG9tYmlhLzIwMjEwMi8?oc=5	Revista Semana	2021-08-17	Cayó uno de los presuntos mayores traficantes y distribuidores de billetes falsos en Colombia
Atracan a huéspedes de un hotel en el norte de Barranquilla - EL HERALDO	https://news.google.com/__i/rss/rd/articles/CBMiYmh0dHBzOi8vd3d3LmVsaGVyYWxkby5jby9qdWRpY2lhbC9hdHJhY2FuLWh1ZXNwZWRlcy1kZS11bi1ob3RlbC1lbi1lbC1ub3J0ZS1kZS1iYXJyYW5xdWlsbGEtODQyNTQx0gEA?oc=5	EL HERALDO	2021-08-17	Atracan a huéspedes de un hotel en el norte de Barranquilla
Varillazo de Arturo Calle a presidentes que ayudó en campaña con recursos y votos - Pulzo.com	https://news.google.com/__i/rss/rd/articles/CBMic2h0dHBzOi8vd3d3LnB1bHpvLmNvbS9lY29ub21pYS9hcnR1cm8tY2FsbGUtZGljZS1xdWUtYXl1ZG8tY29uLXZvdG9zLXByZXNpZGVudGVzLXF1ZS1sdWVnby1uby1jb250ZXN0YXJvbi1QUDEwNzE0MDfSAXdodHRwczovL3d3dy5wdWx6by5jb20vYW1wL2Vjb25vbWlhL2FydHVyby1jYWxsZS1kaWNlLXF1ZS1heXVkby1jb24tdm90b3MtcHJlc2lkZW50ZXMtcXVlLWx1ZWdvLW5vLWNvbnRlc3Rhcm9uLVBQMTA3MTQwNw?oc=5	Pulzo.com	2021-08-17	Varillazo de Arturo Calle a presidentes que ayudó en campaña con recursos y votos
Por vencimiento de términos liberarían a señalados en asesinato de ciclista - El Tiempo	https://news.google.com/__i/rss/rd/articles/CBMiamh0dHBzOi8vd3d3LmVsdGllbXBvLmNvbS9ib2dvdGEvaW1wdW5pZGFkLWxpYmVyYXJpYW4tYS1zZW5hbGFkb3MtZGUtYXNlc2luYXRvLWRlLWNpY2xpc3RhLWVuLWJvZ290YS02MTEwNDHSAW5odHRwczovL3d3dy5lbHRpZW1wby5jb20vYW1wL2JvZ290YS9pbXB1bmlkYWQtbGliZXJhcmlhbi1hLXNlbmFsYWRvcy1kZS1hc2VzaW5hdG8tZGUtY2ljbGlzdGEtZW4tYm9nb3RhLTYxMTA0MQ?oc=5	El Tiempo	2021-08-17	Por vencimiento de términos liberarían a señalados en asesinato de ciclista
Andrea Guzmán tildó de “chiste de mal gusto” la pulla de Vicky Dávila sobre los “talibanes en Colombia” - infobae	https://news.google.com/__i/rss/rd/articles/CBMimAFodHRwczovL3d3dy5pbmZvYmFlLmNvbS9hbWVyaWNhL2NvbG9tYmlhLzIwMjEvMDgvMTcvYW5kcmVhLWd1em1hbi10aWxkby1kZS1jaGlzdGUtZGUtbWFsLWd1c3RvLWxhLXB1bGxhLWRlLXZpY2t5LWRhdmlsYS1zb2JyZS1sb3MtdGFsaWJhbmVzLWVuLWNvbG9tYmlhL9IBrAFodHRwczovL3d3dy5pbmZvYmFlLmNvbS9hbWVyaWNhL2NvbG9tYmlhLzIwMjEvMDgvMTcvYW5kcmVhLWd1em1hbi10aWxkby1kZS1jaGlzdGUtZGUtbWFsLWd1c3RvLWxhLXB1bGxhLWRlLXZpY2t5LWRhdmlsYS1zb2JyZS1sb3MtdGFsaWJhbmVzLWVuLWNvbG9tYmlhLz9vdXRwdXRUeXBlPWFtcC10eXBl?oc=5	infobae	2021-08-17	Andrea Guzmán tildó de “chiste de mal gusto” la pulla de Vicky Dávila sobre los “talibanes en Colombia”
Por tratar de conciliar una discusión un joven fue asesinado en Bucaramanga - Vanguardia	https://news.google.com/__i/rss/rd/articles/CBMid2h0dHBzOi8vbS52YW5ndWFyZGlhLmNvbS9qdWRpY2lhbC9wb3ItdHJhdGFyLWRlLWNvbmNpbGlhci11bmEtZGlzY3VzaW9uLXVuLWpvdmVuLWZ1ZS1hc2VzaW5hZG8tZW4tYnVjYXJhbWFuZ2EtTFg0MTMyNTA40gEA?oc=5	Vanguardia	2021-08-17	Por tratar de conciliar una discusión un joven fue asesinado en Bucaramanga
Buscan a joven que se perdió en el nevado el Tolima - El Tiempo	https://news.google.com/__i/rss/rd/articles/CBMieGh0dHBzOi8vd3d3LmVsdGllbXBvLmNvbS9jb2xvbWJpYS9vdHJhcy1jaXVkYWRlcy9qb3Zlbi1lc3RhLWRlc2FwYXJlY2lkby1lbi1lbC1uZXZhZG8tZGVsLXRvbGltYS1kZXNkZS1lbC12aWVybmVzLTYxMTE4MNIBfGh0dHBzOi8vd3d3LmVsdGllbXBvLmNvbS9hbXAvY29sb21iaWEvb3RyYXMtY2l1ZGFkZXMvam92ZW4tZXN0YS1kZXNhcGFyZWNpZG8tZW4tZWwtbmV2YWRvLWRlbC10b2xpbWEtZGVzZGUtZWwtdmllcm5lcy02MTExODA?oc=5	El Tiempo	2021-08-17	Buscan a joven que se perdió en el nevado el Tolima
Asaltan a turistas en la entrada de un edificio en el norte - EL HERALDO	https://news.google.com/__i/rss/rd/articles/CBMiYmh0dHBzOi8vd3d3LmVsaGVyYWxkby5jby9qdWRpY2lhbC9hc2FsdGFuLXR1cmlzdGFzLWVuLWxhLWVudHJhZGEtZGUtdW4tZWRpZmljaW8tZW4tZWwtbm9ydGUtODQyNjI50gEA?oc=5	EL HERALDO	2021-08-17	Asaltan a turistas en la entrada de un edificio en el norte
Un conductor lesionado y 17 buses del MÍO vandalizados durante el puente festivo - El País	https://news.google.com/__i/rss/rd/articles/CBMidGh0dHBzOi8vd3d3LmVscGFpcy5jb20uY28vY2FsaS91bi1jb25kdWN0b3ItbGVzaW9uYWRvLXktMTctYnVzZXMtZGVsLW1pby12YW5kYWxpemFkb3MtZHVyYW50ZS1lbC1wdWVudGUtZmVzdGl2by5odG1s0gF4aHR0cHM6Ly9tLmVscGFpcy5jb20uY28vY2FsaS91bi1jb25kdWN0b3ItbGVzaW9uYWRvLXktMTctYnVzZXMtZGVsLW1pby12YW5kYWxpemFkb3MtZHVyYW50ZS1lbC1wdWVudGUtZmVzdGl2by5odG1sP2FtcD0x?oc=5	El País	2021-08-17	Un conductor lesionado y 17 buses del MÍO vandalizados durante el puente festivo
Metro de Bogotá: avanza la construcción del patio taller - El Tiempo	https://news.google.com/__i/rss/rd/articles/CBMiaGh0dHBzOi8vd3d3LmVsdGllbXBvLmNvbS9ib2dvdGEvbWV0cm8tZGUtYm9nb3RhLWF2YW56YS1sYS1jb25zdHJ1Y2Npb24tZGVsLXBhdGlvLXRhbGxlci1tb3ZpbGlkYWQtNjExMDc30gFsaHR0cHM6Ly93d3cuZWx0aWVtcG8uY29tL2FtcC9ib2dvdGEvbWV0cm8tZGUtYm9nb3RhLWF2YW56YS1sYS1jb25zdHJ1Y2Npb24tZGVsLXBhdGlvLXRhbGxlci1tb3ZpbGlkYWQtNjExMDc3?oc=5	El Tiempo	2021-08-17	Metro de Bogotá: avanza la construcción del patio taller
Anla aprobó la licencia ambiental para la vía Mulaló - Loboguerrero - El País	https://news.google.com/__i/rss/rd/articles/CBMiZmh0dHBzOi8vd3d3LmVscGFpcy5jb20uY28vdmFsbGUvYW5sYS1hcHJvYm8tbGEtbGljZW5jaWEtYW1iaWVudGFsLXBhcmEtbGEtdmlhLW11bGFsby1sb2JvZ3VlcnJlcm8uaHRtbNIBamh0dHBzOi8vbS5lbHBhaXMuY29tLmNvL3ZhbGxlL2FubGEtYXByb2JvLWxhLWxpY2VuY2lhLWFtYmllbnRhbC1wYXJhLWxhLXZpYS1tdWxhbG8tbG9ib2d1ZXJyZXJvLmh0bWw_YW1wPTE?oc=5	El País	2021-08-17	Anla aprobó la licencia ambiental para la vía MulalóLoboguerrero
Desalojan a familias en alto riesgo y se generan desmanes en Usaquén - El Tiempo	https://news.google.com/__i/rss/rd/articles/CBMib2h0dHBzOi8vd3d3LmVsdGllbXBvLmNvbS9ib2dvdGEvZGVzYWxvamFuLWZhbWlsaWFzLWVuLXJpZXNnby15LXNlLWdlbmVyYW4tZGVzbWFuZXMtZW4tc2FudGEtY2VjaWxpYS1iYWphLTYxMTE5NNIBc2h0dHBzOi8vd3d3LmVsdGllbXBvLmNvbS9hbXAvYm9nb3RhL2Rlc2Fsb2phbi1mYW1pbGlhcy1lbi1yaWVzZ28teS1zZS1nZW5lcmFuLWRlc21hbmVzLWVuLXNhbnRhLWNlY2lsaWEtYmFqYS02MTExOTQ?oc=5	El Tiempo	2021-08-17	Desalojan a familias en alto riesgo y se generan desmanes en Usaquén
Medellín volverá a tener pico y placa a partir de esta fecha Se había suspendido la - El Colombiano	https://news.google.com/__i/rss/rd/articles/CBMibmh0dHBzOi8vd3d3LmVsY29sb21iaWFuby5jb20vYW50aW9xdWlhL21vdmlsaWRhZC9tZWRlbGxpbi10ZW5kcmEtcGljby15LXBsYWNhLWRlc2RlLWVsLTEtZGUtb2N0dWJyZS1NQTE1NDA2NzQ50gEA?oc=5	El Colombiano	2021-08-17	Medellín volverá a tener pico y placa a partir de esta fecha Se había suspendido la
¡Atención! Grave emergencia en Guayabetal por derrumbes - El Tiempo	https://news.google.com/__i/rss/rd/articles/CBMiW2h0dHBzOi8vd3d3LmVsdGllbXBvLmNvbS9ib2dvdGEvZ3VheWFiZXRhbC1jdW5kaW5hbWFyY2EtZ3JhdmUtZW1lcmdlbmNpYS1wb3ItbGx1dmlhcy02MTExNzTSAV9odHRwczovL3d3dy5lbHRpZW1wby5jb20vYW1wL2JvZ290YS9ndWF5YWJldGFsLWN1bmRpbmFtYXJjYS1ncmF2ZS1lbWVyZ2VuY2lhLXBvci1sbHV2aWFzLTYxMTE3NA?oc=5	El Tiempo	2021-08-17	¡Atención! Grave emergencia en Guayabetal por derrumbes
"Ejército de Colombia abatió a alias “Cipriano González"", exmiembro de las Farc y cabecilla del GAO - CNN"	https://news.google.com/__i/rss/rd/articles/CBMiVWh0dHBzOi8vY25uZXNwYW5vbC5jbm4uY29tLzIwMjEvMDgvMTcvZWplcmNpdG8tY29sb21iaWEtYWxpYXMtY2lwcmlhbm8tZ29uemFsZXotb3JpeC_SAVlodHRwczovL2NubmVzcGFub2wuY25uLmNvbS8yMDIxLzA4LzE3L2VqZXJjaXRvLWNvbG9tYmlhLWFsaWFzLWNpcHJpYW5vLWdvbnphbGV6LW9yaXgvYW1wLw?oc=5	CNN	2021-08-17	"Ejército de Colombia abatió a alias “Cipriano González"", exmiembro de las Farc y cabecilla del GAO"
Vergonzoso: así fue la agresión de un turista contra el vigilante de un edificio en Cartagena - Revista Semana	https://news.google.com/__i/rss/rd/articles/CBMiiwFodHRwczovL3d3dy5zZW1hbmEuY29tL25hY2lvbi9hcnRpY3Vsby92ZXJnb256b3NvLWFzaS1mdWUtbGEtYWdyZXNpb24tZGUtdW4tdHVyaXN0YS1jb250cmEtZWwtdmlnaWxhbnRlLWRlLXVuLWVkaWZpY2lvLWVuLWNhcnRhZ2VuYS8yMDIxMTAv0gGPAWh0dHBzOi8vd3d3LnNlbWFuYS5jb20vYW1wL25hY2lvbi9hcnRpY3Vsby92ZXJnb256b3NvLWFzaS1mdWUtbGEtYWdyZXNpb24tZGUtdW4tdHVyaXN0YS1jb250cmEtZWwtdmlnaWxhbnRlLWRlLXVuLWVkaWZpY2lvLWVuLWNhcnRhZ2VuYS8yMDIxMTAv?oc=5	Revista Semana	2021-08-17	Vergonzoso: así fue la agresión de un turista contra el vigilante de un edificio en Cartagena
Amigas, no nos fuimos a la cárcel: Epa Colombia - Caracol Radio	https://news.google.com/__i/rss/rd/articles/CBMiSWh0dHBzOi8vY2FyYWNvbC5jb20uY28vcmFkaW8vMjAyMS8wOC8xNy90ZW5kZW5jaWFzLzE2MjkyMDIxODFfOTQ4NjAyLmh0bWzSAU1odHRwczovL2NhcmFjb2wuY29tLmNvL3JhZGlvLzIwMjEvMDgvMTcvdGVuZGVuY2lhcy8xNjI5MjAyMTgxXzk0ODYwMi5hbXAuaHRtbA?oc=5	Caracol Radio	2021-08-17	Amigas, no nos fuimos a la cárcel: Epa Colombia
Derrumbes provocan nuevos cierres en la vía al Llano - El Espectador	https://news.google.com/__i/rss/rd/articles/CBMiW2h0dHBzOi8vd3d3LmVsZXNwZWN0YWRvci5jb20vZWNvbm9taWEvZGVycnVtYmVzLXByb3ZvY2FuLW51ZXZvcy1jaWVycmVzLWVuLWxhLXZpYS1hbC1sbGFuby_SAWpodHRwczovL3d3dy5lbGVzcGVjdGFkb3IuY29tL2Vjb25vbWlhL2RlcnJ1bWJlcy1wcm92b2Nhbi1udWV2b3MtY2llcnJlcy1lbi1sYS12aWEtYWwtbGxhbm8vP291dHB1dFR5cGU9YW1w?oc=5	El Espectador	2021-08-17	Derrumbes provocan nuevos cierres en la vía al Llano
Joven de Medellín fue a vacunarse a Estados Unidos y desapareció en el aeropuerto de Miami - infobae	https://news.google.com/__i/rss/rd/articles/CBMijwFodHRwczovL3d3dy5pbmZvYmFlLmNvbS9hbWVyaWNhL2NvbG9tYmlhLzIwMjEvMDgvMTcvam92ZW4tZGUtbWVkZWxsaW4tZnVlLWEtdmFjdW5hcnNlLWEtZXN0YWRvcy11bmlkb3MteS1kZXNhcGFyZWNpby1lbi1lbC1hZXJvcHVlcnRvLWRlLW1pYW1pL9IBowFodHRwczovL3d3dy5pbmZvYmFlLmNvbS9hbWVyaWNhL2NvbG9tYmlhLzIwMjEvMDgvMTcvam92ZW4tZGUtbWVkZWxsaW4tZnVlLWEtdmFjdW5hcnNlLWEtZXN0YWRvcy11bmlkb3MteS1kZXNhcGFyZWNpby1lbi1lbC1hZXJvcHVlcnRvLWRlLW1pYW1pLz9vdXRwdXRUeXBlPWFtcC10eXBl?oc=5	infobae	2021-08-17	Joven de Medellín fue a vacunarse a Estados Unidos y desapareció en el aeropuerto de Miami
"""No es mi culpa"": mamá de Samuel David, bebé que murió al parecer por brutal golpiza - Noticias Caracol"	https://news.google.com/__i/rss/rd/articles/CBMidmh0dHBzOi8vbm90aWNpYXMuY2FyYWNvbHR2LmNvbS9ib2dvdGEvbm8tZXMtbWktY3VscGEtbWFtYS1kZS1zYW11ZWwtZGF2aWQtYmViZS1xdWUtbXVyaW8tYWwtcGFyZWNlci1wb3ItYnJ1dGFsLWdvbHBpemHSAYABaHR0cHM6Ly9ub3RpY2lhcy5jYXJhY29sdHYuY29tL2JvZ290YS9uby1lcy1taS1jdWxwYS1tYW1hLWRlLXNhbXVlbC1kYXZpZC1iZWJlLXF1ZS1tdXJpby1hbC1wYXJlY2VyLXBvci1icnV0YWwtZ29scGl6YT9fYW1wPXRydWU?oc=5	Noticias Caracol	2021-08-17	"""No es mi culpa"": mamá de Samuel David, bebé que murió al parecer por brutal golpiza"
El Hombre Marlboro, libre en EE. UU. - EL HERALDO	https://news.google.com/__i/rss/rd/articles/CBMiSmh0dHBzOi8vd3d3LmVsaGVyYWxkby5jby9jb2xvbWJpYS9lbC1ob21icmUtbWFybGJvcm8tbGlicmUtZW4tZWUtdXUtODQyNjYz0gEA?oc=5	EL HERALDO	2021-08-17	El Hombre Marlboro, libre en EE. UU.
Gobierno abrió 3.130 ofertas de empleo para gente sin experiencia; así puede postularse - Pulzo.com	https://news.google.com/__i/rss/rd/articles/CBMiVGh0dHBzOi8vd3d3LnB1bHpvLmNvbS9lY29ub21pYS9nb2JpZXJuby1hYnJlLTMwMDAtdmFjYW50ZXMtZW1wbGVvLWNvbG9tYmlhLVBQMTA3MTQ1NNIBWGh0dHBzOi8vd3d3LnB1bHpvLmNvbS9hbXAvZWNvbm9taWEvZ29iaWVybm8tYWJyZS0zMDAwLXZhY2FudGVzLWVtcGxlby1jb2xvbWJpYS1QUDEwNzE0NTQ?oc=5	Pulzo.com	2021-08-17	Gobierno abrió 3.130 ofertas de empleo para gente sin experiencia; así puede postularse
Estas son las restricciones que regirán en Santa Elena por la Feria - El Colombiano	https://news.google.com/__i/rss/rd/articles/CBMiiwFodHRwczovL3d3dy5lbGNvbG9tYmlhbm8uY29tL2FudGlvcXVpYS9tZWRlbGxpbi9zYW50YS1lbGVuYS10ZW5kcmEtcmVzdHJpY2Npb25lcy1wYXJhLXZlaGljdWxvcy1wYXJ0aWN1bGFyZXMtcG9yLWZlcmlhLWRlLWZsb3Jlcy1KQTE1NDA2ODI10gGPAWh0dHBzOi8vd3d3LmVsY29sb21iaWFuby5jb20vYW1wL2FudGlvcXVpYS9tZWRlbGxpbi9zYW50YS1lbGVuYS10ZW5kcmEtcmVzdHJpY2Npb25lcy1wYXJhLXZlaGljdWxvcy1wYXJ0aWN1bGFyZXMtcG9yLWZlcmlhLWRlLWZsb3Jlcy1KQTE1NDA2ODI1?oc=5	El Colombiano	2021-08-17	Estas son las restricciones que regirán en Santa Elena por la Feria
Alcalde Cárdenas es un bruto: Rodolfo Hernández ante crisis en El Carrasco - W Radio	https://news.google.com/__i/rss/rd/articles/CBMikgFodHRwczovL3d3dy53cmFkaW8uY29tLmNvL25vdGljaWFzL3JlZ2lvbmFsZXMvYWxjYWxkZS1jYXJkZW5hcy1lcy11bi1icnV0by1yb2RvbGZvLWhlcm5hbmRlei1hbnRlLWNyaXNpcy1lbi1lbC1jYXJyYXNjby8yMDIxMDgxNy9ub3RhLzQxNTg4ODguYXNweNIBMmh0dHBzOi8vd3d3LndyYWRpby5jb20uY28vYW1wL25vdGEuYXNweD9pZD00MTU4ODg4?oc=5	W Radio	2021-08-17	Alcalde Cárdenas es un bruto: Rodolfo Hernández ante crisis en El Carrasco
Pueblos indígenas colombianos reclamaron mayor seguridad para sus comunidades - Publimetro Colombia	https://news.google.com/__i/rss/rd/articles/CBMigwFodHRwczovL3d3dy5wdWJsaW1ldHJvLmNvL2NvL25vdGljaWFzLzIwMjEvMDgvMTcvcHVlYmxvcy1pbmRpZ2VuYXMtY29sb21iaWFub3MtcmVjbGFtYXJvbi1tYXlvci1zZWd1cmlkYWQtcGFyYS1zdXMtY29tdW5pZGFkZXMuaHRtbNIBkgFodHRwczovL3d3dy5wdWJsaW1ldHJvLmNvL2NvL25vdGljaWFzLzIwMjEvMDgvMTcvcHVlYmxvcy1pbmRpZ2VuYXMtY29sb21iaWFub3MtcmVjbGFtYXJvbi1tYXlvci1zZWd1cmlkYWQtcGFyYS1zdXMtY29tdW5pZGFkZXMuaHRtbD9vdXRwdXRUeXBlPWFtcA?oc=5	Publimetro Colombia	2021-08-17	Pueblos indígenas colombianos reclamaron mayor seguridad para sus comunidades
¿Qué hace Nuovo Security, empresa involucrada en el escándalo del MinTic? - Caracol Radio	https://news.google.com/__i/rss/rd/articles/CBMiUWh0dHBzOi8vY2FyYWNvbC5jb20uY28vcHJvZ3JhbWEvMjAyMS8wOC8xNy82YW1faG95X3Bvcl9ob3kvMTYyOTIxNTY2OV82MjUwOTkuaHRtbNIBVWh0dHBzOi8vY2FyYWNvbC5jb20uY28vcHJvZ3JhbWEvMjAyMS8wOC8xNy82YW1faG95X3Bvcl9ob3kvMTYyOTIxNTY2OV82MjUwOTkuYW1wLmh0bWw?oc=5	Caracol Radio	2021-08-17	¿Qué hace Nuovo Security, empresa involucrada en el escándalo del MinTic?
'Hay también corrompidos de izquierda': Bruno Díaz en nuevo mensaje a Petro - El Tiempo	https://news.google.com/__i/rss/rd/articles/CBMihAFodHRwczovL3d3dy5lbHRpZW1wby5jb20vcG9saXRpY2EvcGFydGlkb3MtcG9saXRpY29zL2d1c3Rhdm8tcGV0cm8tYnJ1bm8tZGlhei1oYWJsYS1zb2JyZS1wb2xlbWljYS1jb24tZ3VzdGF2by1ib2xpdmFyLWUtaGlqby02MTExMDHSAYgBaHR0cHM6Ly93d3cuZWx0aWVtcG8uY29tL2FtcC9wb2xpdGljYS9wYXJ0aWRvcy1wb2xpdGljb3MvZ3VzdGF2by1wZXRyby1icnVuby1kaWF6LWhhYmxhLXNvYnJlLXBvbGVtaWNhLWNvbi1ndXN0YXZvLWJvbGl2YXItZS1oaWpvLTYxMTEwMQ?oc=5	El Tiempo	2021-08-17	'Hay también corrompidos de izquierda': Bruno Díaz en nuevo mensaje a Petro
El lío que se armó por la segunda pista del aeropuerto de Rionegro - El Colombiano	https://news.google.com/__i/rss/rd/articles/CBMimgFodHRwczovL3d3dy5lbGNvbG9tYmlhbm8uY29tL2FudGlvcXVpYS9lbC1wcm9ibGVtYS1wb3ItbGEtY29tcHJhLWRlLXByZWRpb3MtcGFyYS1sYS1zZWd1bmRhLXBpc3RhLWRlbC1hZXJvcHVlcnRvLWpvc2UtbWFyaWEtY29yZG92YS1kZS1yaW9uZWdyby1GQTE1NDA3MDAy0gGeAWh0dHBzOi8vd3d3LmVsY29sb21iaWFuby5jb20vYW1wL2FudGlvcXVpYS9lbC1wcm9ibGVtYS1wb3ItbGEtY29tcHJhLWRlLXByZWRpb3MtcGFyYS1sYS1zZWd1bmRhLXBpc3RhLWRlbC1hZXJvcHVlcnRvLWpvc2UtbWFyaWEtY29yZG92YS1kZS1yaW9uZWdyby1GQTE1NDA3MDAy?oc=5	El Colombiano	2021-08-17	El lío que se armó por la segunda pista del aeropuerto de Rionegro
Ideam advierte sobre segunda temporada de lluvias en Colombia - infobae	https://news.google.com/__i/rss/rd/articles/CBMicmh0dHBzOi8vd3d3LmluZm9iYWUuY29tL2FtZXJpY2EvY29sb21iaWEvMjAyMS8wOC8xNy9pZGVhbS1hZHZpZXJ0ZS1zb2JyZS1zZWd1bmRhLXRlbXBvcmFkYS1kZS1sbHV2aWFzLWVuLWNvbG9tYmlhL9IBhgFodHRwczovL3d3dy5pbmZvYmFlLmNvbS9hbWVyaWNhL2NvbG9tYmlhLzIwMjEvMDgvMTcvaWRlYW0tYWR2aWVydGUtc29icmUtc2VndW5kYS10ZW1wb3JhZGEtZGUtbGx1dmlhcy1lbi1jb2xvbWJpYS8_b3V0cHV0VHlwZT1hbXAtdHlwZQ?oc=5	infobae	2021-08-17	Ideam advierte sobre segunda temporada de lluvias en Colombia
Joven hincha de Santa Fe salió a trabajar y lo asesinaron barristas de Millonarios - Noticias Caracol	https://news.google.com/__i/rss/rd/articles/CBMieGh0dHBzOi8vbm90aWNpYXMuY2FyYWNvbHR2LmNvbS9ib2dvdGEvam92ZW4taGluY2hhLWRlLXNhbnRhLWZlLXNhbGlvLWEtdHJhYmFqYXIteS1sby1hc2VzaW5hcm9uLWJhcnJpc3Rhcy1kZS1taWxsb25hcmlvc9IBggFodHRwczovL25vdGljaWFzLmNhcmFjb2x0di5jb20vYm9nb3RhL2pvdmVuLWhpbmNoYS1kZS1zYW50YS1mZS1zYWxpby1hLXRyYWJhamFyLXktbG8tYXNlc2luYXJvbi1iYXJyaXN0YXMtZGUtbWlsbG9uYXJpb3M_X2FtcD10cnVl?oc=5	Noticias Caracol	2021-08-17	Joven hincha de Santa Fe salió a trabajar y lo asesinaron barristas de Millonarios
Arturo Calle busca personas con y sin experiencia que quieran contrato a término indefinido - Pulzo.com	https://news.google.com/__i/rss/rd/articles/CBMiZGh0dHBzOi8vd3d3LnB1bHpvLmNvbS9lY29ub21pYS9hcnR1cm8tY2FsbGUtb2ZlcnRhcy1lbXBsZW8tY29uLWNvbnRyYXRvLXRlcm1pbm8taW5kZWZpbmlkby1QUDEwNzE0NDLSAWhodHRwczovL3d3dy5wdWx6by5jb20vYW1wL2Vjb25vbWlhL2FydHVyby1jYWxsZS1vZmVydGFzLWVtcGxlby1jb24tY29udHJhdG8tdGVybWluby1pbmRlZmluaWRvLVBQMTA3MTQ0Mg?oc=5	Pulzo.com	2021-08-17	Arturo Calle busca personas con y sin experiencia que quieran contrato a término indefinido
'Borojó': jefe de las 'Guerrillas Unidas del Pacífico' muerto - Conflicto y Narcotráfico - Justicia - ELTIEMPO.COM - El Tiempo	https://news.google.com/__i/rss/rd/articles/CBMiemh0dHBzOi8vd3d3LmVsdGllbXBvLmNvbS9qdXN0aWNpYS9jb25mbGljdG8teS1uYXJjb3RyYWZpY28vYm9yb2pvLWplZmUtZGUtbGFzLWd1ZXJyaWxsYXMtdW5pZGFzLWRlbC1wYWNpZmljby1tdWVydG8tNjExMDI10gEA?oc=5	El Tiempo	2021-08-17	'Borojó': jefe de las 'Guerrillas Unidas del Pacífico' muertoConflicto y NarcotráficoJusticiaELTIEMPO.COM
Las implicaciones de la precandidatura presidencial de Óscar Iván Zuluaga - El País	https://news.google.com/__i/rss/rd/articles/CBMiemh0dHBzOi8vd3d3LmVscGFpcy5jb20uY28vY29udGVuaWRvLXByZW1pdW0vbGFzLWltcGxpY2FjaW9uZXMtZGUtbGEtcHJlY2FuZGlkYXR1cmEtcHJlc2lkZW5jaWFsLWRlLW9zY2FyLWl2YW4tenVsdWFnYS5odG1s0gEA?oc=5	El País	2021-08-17	Las implicaciones de la precandidatura presidencial de Óscar Iván Zuluaga
