title	link	source	date	title_corrected	migracion
Falleció Emilia Rocha de Ibañez, soprano boliviana - La Razón | Noticias de Bolivia y el Mundo - La Razón (Bolivia)	https://news.google.com/__i/rss/rd/articles/CBMiYWh0dHBzOi8vd3d3LmxhLXJhem9uLmNvbS9sYS1yZXZpc3RhLzIwMjEvMDIvMTAvZmFsbGVjaW8tZW1pbGlhLXJvY2hhLWRlLWliYW5lei1zb3ByYW5vLWJvbGl2aWFuYS_SAQA?oc=5	La Razón (Bolivia)	2021-02-10	Falleció Emilia Rocha de Ibañez, soprano bolivianaLa RazónNoticias de Bolivia y el Mundo	0
El presidente de Bolivia anunció seis meses de gracia para créditos, no al pago de luz y agua - AFP Factual	https://news.google.com/__i/rss/rd/articles/CBMidGh0dHBzOi8vZmFjdHVhbC5hZnAuY29tL2VsLXByZXNpZGVudGUtZGUtYm9saXZpYS1hbnVuY2lvLXNlaXMtbWVzZXMtZGUtZ3JhY2lhLXBhcmEtY3JlZGl0b3Mtbm8tYWwtcGFnby1kZS1sdXoteS1hZ3Vh0gEA?oc=5	AFP Factual	2021-02-12	El presidente de Bolivia anunció seis meses de gracia para créditos, no al pago de luz y agua	0
Una breve historia de la revista boliviana 'El Chaski' - La Razón | Noticias de Bolivia y el Mundo - La Razón (Bolivia)	https://news.google.com/__i/rss/rd/articles/CBMiZGh0dHBzOi8vd3d3LmxhLXJhem9uLmNvbS9sYS1yZXZpc3RhLzIwMjEvMDIvMjQvdW5hLWJyZXZlLWhpc3RvcmlhLWRlLWxhLXJldmlzdGEtYm9saXZpYW5hLWVsLWNoYXNraS_SAQA?oc=5	La Razón (Bolivia)	2021-02-24	Una breve historia de la revista boliviana 'El Chaski'La RazónNoticias de Bolivia y el Mundo	0
En hospital, cuñada de exfiscal de Bolivia espera expulsión del país - El Tiempo	https://news.google.com/__i/rss/rd/articles/CBMibWh0dHBzOi8vd3d3LmVsdGllbXBvLmNvbS9qdXN0aWNpYS9kZWxpdG9zL3RyYW1pdGUtZGUtZXhwdWxzaW9uLWRlLW11amVyLWJvbGl2aWFuYS1kZXRlbmlkYS1wb3ItZXN0YWZhcy01NzE2NzDSAXFodHRwczovL3d3dy5lbHRpZW1wby5jb20vYW1wL2p1c3RpY2lhL2RlbGl0b3MvdHJhbWl0ZS1kZS1leHB1bHNpb24tZGUtbXVqZXItYm9saXZpYW5hLWRldGVuaWRhLXBvci1lc3RhZmFzLTU3MTY3MA?oc=5	El Tiempo	2021-03-08	En hospital, cuñada de exfiscal de Bolivia espera expulsión del país	0
Artistas bolivianas protestan contra la violencia y los abusos en el ámbito cultural - EFE - Noticias	https://news.google.com/__i/rss/rd/articles/CBMijwFodHRwczovL3d3dy5lZmUuY29tL2VmZS9hbWVyaWNhL2Rlc3RhY2FkYS9hcnRpc3Rhcy1ib2xpdmlhbmFzLXByb3Rlc3Rhbi1jb250cmEtbGEtdmlvbGVuY2lhLXktbG9zLWFidXNvcy1lbi1lbC1hbWJpdG8tY3VsdHVyYWwvMjAwMDAwNjUtNDQ4MzAzOdIBAA?oc=5	EFE - Noticias	2021-03-08	Artistas bolivianas protestan contra la violencia y los abusos en el ámbito culturalEFE	0
Nelly Chávez, fue la primera mujer Boliviana en uno Olímpicos - comiteolimpicoboliviano.org.bo	https://news.google.com/__i/rss/rd/articles/CBMiaGh0dHBzOi8vd3d3LmNvbWl0ZW9saW1waWNvYm9saXZpYW5vLm9yZy5iby9uZWxseS1jaGF2ZXotZnVlLWxhLXByaW1lcmEtbXVqZXItYm9saXZpYW5hLWVuLXVuby1vbGltcGljb3Mv0gEA?oc=5	comiteolimpicoboliviano.org.bo	2021-03-09	Nelly Chávez, fue la primera mujer Boliviana en uno Olímpicos	0
La expresidenta de Bolivia Jeanine Áñez ingresa en prisión preventiva - EL PAÍS	https://news.google.com/__i/rss/rd/articles/CBMidmh0dHBzOi8vZWxwYWlzLmNvbS9pbnRlcm5hY2lvbmFsLzIwMjEtMDMtMTYvbGEtZXhwcmVzaWRlbnRhLWRlLWJvbGl2aWEtamVhbmluZS1hbmV6LWluZ3Jlc2EtZW4tcHJpc2lvbi1wcmV2ZW50aXZhLmh0bWzSAYUBaHR0cHM6Ly9lbHBhaXMuY29tL2ludGVybmFjaW9uYWwvMjAyMS0wMy0xNi9sYS1leHByZXNpZGVudGEtZGUtYm9saXZpYS1qZWFuaW5lLWFuZXotaW5ncmVzYS1lbi1wcmlzaW9uLXByZXZlbnRpdmEuaHRtbD9vdXRwdXRUeXBlPWFtcA?oc=5	EL PAÍS	2021-03-15	La expresidenta de Bolivia Jeanine Áñez ingresa en prisión preventiva	0
Una reducida delegación boliviana presente en el Mundial de Esgrima - JORNADA - JORNADA	https://news.google.com/__i/rss/rd/articles/CBMiW2h0dHBzOi8vam9ybmFkYS5jb20uYm8vdW5hLXJlZHVjaWRhLWRlbGVnYWNpb24tYm9saXZpYW5hLXByZXNlbnRlLWVuLWVsLW11bmRpYWwtZGUtZXNncmltYS_SAV9odHRwczovL2pvcm5hZGEuY29tLmJvL3VuYS1yZWR1Y2lkYS1kZWxlZ2FjaW9uLWJvbGl2aWFuYS1wcmVzZW50ZS1lbi1lbC1tdW5kaWFsLWRlLWVzZ3JpbWEvP2FtcA?oc=5	JORNADA	2021-03-26	Una reducida delegación boliviana presente en el Mundial de Esgrima	0
"Comenzó el casting para la telenovela boliviana ""Te quiero amor"" - Los Tiempos"	https://news.google.com/__i/rss/rd/articles/CBMiYmh0dHBzOi8vbG9zdGllbXBvcy5jb20vZG9ibGUtY2xpY2svdHYvMjAyMTA0MjgvY29tZW56by1jYXN0aW5nLXRlbGVub3ZlbGEtYm9saXZpYW5hLXRlLXF1aWVyby1hbW9y0gEA?oc=5	Los Tiempos	2021-04-28	"Comenzó el casting para la telenovela boliviana ""Te quiero amor"""	0
El Parlamento Europeo califica de “presa política” a la expresidenta boliviana Jeanine Áñez - EL PAÍS	https://news.google.com/__i/rss/rd/articles/CBMiigFodHRwczovL2VscGFpcy5jb20vaW50ZXJuYWNpb25hbC8yMDIxLTA0LTI5L2VsLXBhcmxhbWVudG8tZXVyb3Blby1jYWxpZmljYS1kZS1wcmVzYS1wb2xpdGljYS1hLWxhLWV4cHJlc2lkZW50YS1ib2xpdmlhbmEtamVhbmluZS1hbmV6Lmh0bWzSAZkBaHR0cHM6Ly9lbHBhaXMuY29tL2ludGVybmFjaW9uYWwvMjAyMS0wNC0yOS9lbC1wYXJsYW1lbnRvLWV1cm9wZW8tY2FsaWZpY2EtZGUtcHJlc2EtcG9saXRpY2EtYS1sYS1leHByZXNpZGVudGEtYm9saXZpYW5hLWplYW5pbmUtYW5lei5odG1sP291dHB1dFR5cGU9YW1w?oc=5	EL PAÍS	2021-04-29	El Parlamento Europeo califica de “presa política” a la expresidenta boliviana Jeanine Áñez	0
¿Tiene dueño la morenada? Origen y evolución de una danza peruano-boliviana (y de un conflicto irresoluble) - El Comercio Perú	https://news.google.com/__i/rss/rd/articles/CBMimQFodHRwczovL2VsY29tZXJjaW8ucGUvbHVjZXMvdGllbmUtZHVlbm8tbGEtbW9yZW5hZGEtb3JpZ2VuLXktZXZvbHVjaW9uLWRlLXVuYS1kYW56YS1wZXJ1YW5vLWJvbGl2aWFuYS15LWRlLXVuLWNvbmZsaWN0by1pcnJlc29sdWJsZS1wZXJ1LWJvbGl2aWEtbm90aWNpYS_SAQA?oc=5	El Comercio Perú	2021-05-13	¿Tiene dueño la morenada? Origen y evolución de una danza peruano-boliviana (y de un conflicto irresoluble)	0
Selección Boliviana de Básquet se prepara para recibir a Ecuador en Tarija - La Voz de Tarija	https://news.google.com/__i/rss/rd/articles/CBMidGh0dHBzOi8vd3d3Lmxhdm96ZGV0YXJpamEuY29tLzIwMjEvMDUvMjEvc2VsZWNjaW9uLWJvbGl2aWFuYS1kZS1iYXNxdWV0LXNlLXByZXBhcmEtcGFyYS1yZWNpYmlyLWEtZWN1YWRvci1lbi10YXJpamEv0gEA?oc=5	La Voz de Tarija	2021-05-21	Selección Boliviana de Básquet se prepara para recibir a Ecuador en Tarija	0
